user_id,ticker,weight,interaction_type,interaction_count
user_10,PFE,0.1679,,
user_10,KMI,0.1026,,
user_10,TPG,0.0422,,
user_10,TMUS,0.127,,
user_10,PDOG,0.1989,,
user_10,BSHK,0.0565,,
user_10,SBUX,0.0004,,
user_11,SDFCL,0.1208,,
user_11,XRCK,0.0103,,
user_11,QWZS,0.0077,,
user_11,TSJP,0.0209,,
user_11,TFC,0.0271,,
user_11,IERVS,0.0912,,
user_11,RECIK,0.028,,
user_11,LIN,0.0028,,
user_11,UZMXP,0.0574,,
user_11,TKO,0.0632,,
user_11,JMKN,0.0956,,
user_11,LGA,0.0289,,
user_11,DWK,0.3597,,
user_11,ES,0.001,,
user_11,SO,0.0856,,
user_12,TNUPE,0.037,,
user_12,DKHI,0.0533,,
user_12,VSQF,0.0779,,
user_12,ZAU,0.0367,,
user_12,REHR,0.0038,,
user_12,PFE,0.0209,,
user_12,BGJ,0.0155,,
user_12,UTWKY,0.2714,,
user_12,YYJZN,0.0964,,
user_12,PYVZ,0.043,,
user_12,XVZJ,0.0047,,
user_12,EOG,0.0088,,
user_12,JNJ,0.1201,,
user_12,CDM,0.2083,,
user_12,DLR,0.0023,,
user_13,NSIT,0.3381,,
user_13,USB,0.0671,,
user_13,LXHJI,0.0337,,
user_13,QLOP,0.0151,,
user_13,HD,0.207,,
user_13,PSI,0.0887,,
user_13,XEBDE,0.2503,,
user_14,ONXF,0.169,,
user_14,LILV,0.7481,,
user_14,IPG,0.0829,,
user_15,PXYZ,0.0186,,
user_15,TIE,0.0283,,
user_15,VUWQA,0.3266,,
user_15,WUS,0.2103,,
user_15,ENO,0.0358,,
user_15,EEE,0.0958,,
user_15,XRCK,0.2846,,
user_16,EPAGW,0.0243,,
user_16,VQV,0.1839,,
user_16,CYRYK,0.178,,
user_16,EBAY,0.0582,,
user_16,NJT,0.0723,,
user_16,YHT,0.0766,,
user_16,IZL,0.0216,,
user_16,HCLGC,0.0329,,
user_16,EBLP,0.0106,,
user_16,ILQ,0.1873,,
user_16,EKGWW,0.0931,,
user_16,LON,0.0034,,
user_16,VLOO,0.0577,,
user_17,BUZT,0.0431,,
user_17,ZZQGI,0.1734,,
user_17,CYRYK,0.0433,,
user_17,KVASN,0.1061,,
user_17,XTBFU,0.0186,,
user_17,UNHA,0.5798,,
user_17,BPEYI,0.0357,,
user_18,RQTC,0.0102,,
user_18,OXGY,0.0548,,
user_18,PNC,0.0578,,
user_18,UNP,0.2326,,
user_18,AVY,0.0628,,
user_18,AAPL,0.0412,,
user_18,XSY,0.1384,,
user_18,SBUX,0.1001,,
user_18,OKSO,0.0452,,
user_18,TNUPE,0.0407,,
user_18,PG,0.1617,,
user_18,DKHI,0.0545,,
user_19,JLLSL,0.1592,,
user_19,KVASN,0.0115,,
user_19,EKGWW,0.1613,,
user_19,XOM,0.0391,,
user_19,QSWIN,0.0156,,
user_19,QCVAT,0.2412,,
user_19,SO,0.1496,,
user_19,UPPVV,0.0666,,
user_19,OIYPL,0.0719,,
user_19,KZZG,0.0279,,
user_19,TWQN,0.0012,,
user_19,HON,0.0547,,
user_20,AYG,0.012,,
user_20,FKON,0.0408,,
user_20,DD,0.1338,,
user_20,TFC,0.0091,,
user_20,ITW,0.0072,,
user_20,URPHQ,0.1733,,
user_20,HABP,0.102,,
user_20,URYZT,0.0041,,
user_20,BWMH,0.0062,,
user_20,DMMLA,0.0861,,
user_20,HON,0.0345,,
user_20,MPC,0.0961,,
user_20,XUXK,0.0387,,
user_20,JVOKH,0.2562,,
user_21,AWEV,0.0506,,
user_21,MEWAY,0.002,,
user_21,HRIS,0.0171,,
user_21,EEE,0.1376,,
user_21,IPG,0.0035,,
user_21,MDT,0.1887,,
user_21,QLOP,0.0427,,
user_21,CZC,0.0042,,
user_21,OGVPW,0.0467,,
user_21,GILD,0.041,,
user_21,BGJ,0.1201,,
user_21,JGIS,0.0785,,
user_21,DHP,0.1225,,
user_21,GMCL,0.1446,,
user_22,VJQKW,0.0778,,
user_22,GMCL,0.0896,,
user_22,BOMOE,0.0443,,
user_22,SBUX,0.0951,,
user_22,RQTC,0.0219,,
user_22,NJCGC,0.336,,
user_22,MHE,0.021,,
user_22,DLR,0.2965,,
user_22,KMI,0.0178,,
user_23,IJEKT,0.0571,,
user_23,OHOQP,0.0209,,
user_23,JLLSL,0.0206,,
user_23,VFYK,0.3455,,
user_23,UQW,0.0139,,
user_23,OZXRI,0.0123,,
user_23,HD,0.0483,,
user_23,MJW,0.0733,,
user_23,LILV,0.2198,,
user_23,JMZUM,0.0657,,
user_23,KNX,0.0448,,
user_23,YDBPP,0.0286,,
user_23,YBE,0.0491,,
user_24,ORLJF,0.2383,,
user_24,IKLE,0.0637,,
user_24,RSEB,0.2886,,
user_24,VZ,0.0593,,
user_24,TWIRA,0.1747,,
user_24,HPP,0.0781,,
user_24,NKE,0.0973,,
user_25,BUZT,0.073,,
user_25,VLOO,0.0051,,
user_25,AMD,0.0009,,
user_25,EYRA,0.0107,,
user_25,WEC,0.0142,,
user_25,XEBDE,0.0169,,
user_25,EZIX,0.1141,,
user_25,DKHI,0.0454,,
user_25,VUWQA,0.0487,,
user_25,QJS,0.0793,,
user_25,EKT,0.1002,,
user_25,HSJAW,0.0003,,
user_25,TWQN,0.1491,,
user_25,GWH,0.3421,,
user_26,PSFNQ,0.0195,,
user_26,ABT,0.1579,,
user_26,SFUH,0.0004,,
user_26,YVR,0.0075,,
user_26,TKG,0.0503,,
user_26,UMW,0.2809,,
user_26,XQCSK,0.1585,,
user_26,ESS,0.0885,,
user_26,PDDD,0.0866,,
user_26,REHR,0.0941,,
user_26,XUXK,0.0559,,
user_27,ZAU,0.1729,,
user_27,TKG,0.3764,,
user_27,SFUH,0.0544,,
user_27,QHKO,0.0515,,
user_27,EBLP,0.226,,
user_27,MHE,0.1058,,
user_27,NVDA,0.0129,,
user_28,OPQX,0.0524,,
user_28,WMT,0.0311,,
user_28,GRFS,0.3955,,
user_28,VXHD,0.049,,
user_28,QCVAT,0.0064,,
user_28,NFLX,0.0484,,
user_28,YLGFI,0.0354,,
user_28,JDCEN,0.0835,,
user_28,GWGB,0.0234,,
user_28,VYVDR,0.0033,,
user_28,XIV,0.0092,,
user_28,GIO,0.0304,,
user_28,XTBFU,0.0391,,
user_28,QERNP,0.1642,,
user_28,JGIS,0.0287,,
user_29,CSN,0.0028,,
user_29,GUQ,0.1325,,
user_29,DIS,0.1774,,
user_29,WCN,0.0592,,
user_29,O,0.0293,,
user_29,MJL,0.1291,,
user_29,EMR,0.0008,,
user_29,GIO,0.225,,
user_29,SDFCL,0.1752,,
user_29,ICFLV,0.0687,,
user_30,NIU,0.0127,,
user_30,BOMOE,0.0013,,
user_30,XRI,0.3371,,
user_30,UNP,0.056,,
user_30,PDOG,0.0161,,
user_30,MUTL,0.163,,
user_30,IPNKB,0.2873,,
user_30,VOM,0.0156,,
user_30,QET,0.1108,,
user_31,NFLX,0.2408,,
user_31,RSEB,0.3925,,
user_31,IQCKM,0.0476,,
user_31,XOM,0.1147,,
user_31,LLY,0.2044,,
user_32,WEC,0.0712,,
user_32,EMR,0.0443,,
user_32,VLO,0.0045,,
user_32,ELQ,0.1383,,
user_32,MA,0.0966,,
user_32,UNH,0.0906,,
user_32,AYG,0.0393,,
user_32,SLNJ,0.2437,,
user_32,MSFT,0.2716,,
user_33,UQL,0.2585,,
user_33,QSYI,0.2907,,
user_33,FVBY,0.0353,,
user_33,SDFCL,0.0348,,
user_33,TNUPE,0.1846,,
user_33,QERNP,0.0453,,
user_33,IJEKT,0.0173,,
user_33,LMT,0.1336,,
user_34,AMD,0.0032,,
user_34,TXZG,0.0887,,
user_34,DDI,0.0159,,
user_34,TFC,0.0338,,
user_34,DNAI,0.0237,,
user_34,GNBBC,0.1067,,
user_34,YIAZC,0.0784,,
user_34,MHE,0.2238,,
user_34,O,0.018,,
user_34,EXC,0.0398,,
user_34,XHEIG,0.0309,,
user_34,AAPL,0.3372,,
user_35,XQCSK,0.1255,,
user_35,ECTQL,0.0384,,
user_35,PSA,0.0491,,
user_35,CYRYK,0.0214,,
user_35,SDFCL,0.1067,,
user_35,KWX,0.1414,,
user_35,VLOO,0.2541,,
user_35,NEE,0.0632,,
user_35,IFK,0.0842,,
user_35,PSKQ,0.0448,,
user_35,KMI,0.0712,,
user_36,HINX,0.0231,,
user_36,OMC,0.0722,,
user_36,WGXXS,0.0012,,
user_36,WFJL,0.4514,,
user_36,REHR,0.4277,,
user_36,UIQB,0.0242,,
user_37,TPRQO,0.0115,,
user_37,ZNYV,0.273,,
user_37,DWK,0.2816,,
user_37,IGOFF,0.0589,,
user_37,OLK,0.0247,,
user_37,ES,0.225,,
user_37,IXOE,0.1244,,
user_37,JUGLU,0.0008,,
user_38,EZM,0.0055,,
user_38,UZMXP,0.1956,,
user_38,CQE,0.0019,,
user_38,MRK,0.0159,,
user_38,BA,0.0381,,
user_38,VVNQL,0.0098,,
user_38,PPG,0.0126,,
user_38,ZMZ,0.0208,,
user_38,RBZ,0.015,,
user_38,VLOO,0.1473,,
user_38,NJT,0.018,,
user_38,PFE,0.0019,,
user_38,OUBCT,0.0024,,
user_38,AEP,0.0606,,
user_38,WZA,0.3133,,
user_38,DUK,0.0309,,
user_38,NEM,0.0884,,
user_38,JDCEN,0.022,,
user_39,UQL,0.0275,,
user_39,EPAGW,0.1336,,
user_39,LILV,0.1296,,
user_39,JUGLU,0.1373,,
user_39,XPUOV,0.0549,,
user_39,ISRG,0.197,,
user_39,TPG,0.1106,,
user_39,IERVS,0.0348,,
user_39,TMI,0.0643,,
user_39,VHMC,0.0084,,
user_39,ZZQGI,0.0519,,
user_39,ES,0.0198,,
user_39,NULX,0.0216,,
user_39,KQE,0.0087,,
user_40,WZA,0.0387,,
user_40,VJQKW,0.0574,,
user_40,UMW,0.0801,,
user_40,KWX,0.0318,,
user_40,KZZG,0.1373,,
user_40,HPP,0.0643,,
user_40,FHV,0.0888,,
user_40,DKU,0.0285,,
user_40,XJNVJ,0.147,,
user_40,LRYD,0.0855,,
user_40,XTBFU,0.1732,,
user_40,EKJ,0.0152,,
user_40,TWIRA,0.0418,,
user_40,SZGC,0.0105,,
user_41,ISWG,0.0811,,
user_41,LGHDG,0.1676,,
user_41,XXVS,0.7514,,
user_42,IXOE,0.0218,,
user_42,OHOQP,0.0107,,
user_42,SZGC,0.0368,,
user_42,SHW,0.0005,,
user_42,HINX,0.2543,,
user_42,V,0.025,,
user_42,META,0.0064,,
user_42,T,0.0973,,
user_42,GOOG,0.0718,,
user_42,VOM,0.0977,,
user_42,ISWG,0.3232,,
user_42,CSCO,0.0123,,
user_42,OIYPL,0.0421,,
user_43,KLMZ,0.071,,
user_43,LXWPK,0.1933,,
user_43,NSR,0.1011,,
user_43,EXC,0.1011,,
user_43,ECL,0.0035,,
user_43,TBV,0.1413,,
user_43,AIAA,0.3888,,
user_44,ILQ,0.0403,,
user_44,IBXR,0.0108,,
user_44,QRI,0.237,,
user_44,HENR,0.2876,,
user_44,EMR,0.409,,
user_44,ICFLV,0.0153,,
user_45,IJZSU,0.3127,,
user_45,OBQDN,0.3209,,
user_45,WCN,0.3665,,
user_46,WIAGN,0.1265,,
user_46,IFK,0.0986,,
user_46,RECIK,0.2337,,
user_46,EQIX,0.3919,,
user_46,XRCK,0.0454,,
user_46,NVDA,0.0201,,
user_46,OGVPW,0.0799,,
user_46,LOW,0.0039,,
user_47,HKX,0.2353,,
user_47,XRCK,0.03,,
user_47,QSWIN,0.0873,,
user_47,XQCSK,0.0134,,
user_47,HIIF,0.0883,,
user_47,UMW,0.0044,,
user_47,SO,0.1604,,
user_47,BAC,0.3407,,
user_47,UPPVV,0.0402,,
user_48,SCZG,0.0624,,
user_48,ESO,0.1241,,
user_48,ZUH,0.2021,,
user_48,VSQF,0.0437,,
user_48,LJAH,0.3396,,
user_48,MMM,0.0462,,
user_48,VQV,0.0011,,
user_48,QWZS,0.1552,,
user_48,ETN,0.0256,,
user_49,GIO,0.476,,
user_49,SDFCL,0.026,,
user_49,CSN,0.2414,,
user_49,MJL,0.0902,,
user_49,O,0.1663,,
user_50,RSEB,0.0527,,
user_50,SHVJ,0.0156,,
user_50,EBAY,0.0257,,
user_50,LFSE,0.0345,,
user_50,GOOG,0.2239,,
user_50,KVASN,0.0837,,
user_50,FGVCB,0.4312,,
user_50,RTX,0.1131,,
user_50,SCE,0.0096,,
user_50,RVRGC,0.01,,
user_51,QHZF,0.0969,,
user_51,TSM,0.1114,,
user_51,OKSO,0.6513,,
user_51,VYVDR,0.056,,
user_51,VUWQA,0.0843,,
user_52,OYLZ,0.0878,,
user_52,QHZF,0.0066,,
user_52,HKX,0.0929,,
user_52,WFJL,0.1952,,
user_52,ASJK,0.108,,
user_52,KMI,0.0159,,
user_52,QTIZ,0.0069,,
user_52,YYWN,0.0505,,
user_52,DVRPZ,0.2346,,
user_52,PNC,0.128,,
user_52,DNAI,0.062,,
user_52,ISRG,0.0116,,
user_53,AMT,0.1707,,
user_53,LOW,0.2287,,
user_53,FGHL,0.373,,
user_53,APD,0.1292,,
user_53,NVDA,0.0985,,
user_54,GE,0.117,,
user_54,LLY,0.3477,,
user_54,TMI,0.1199,,
user_54,PSA,0.0361,,
user_54,UQL,0.1225,,
user_54,WMT,0.2567,,
user_55,JUGLU,0.0354,,
user_55,WIAGN,0.0296,,
user_55,DD,0.0559,,
user_55,RGZB,0.162,,
user_55,WEC,0.0222,,
user_55,KMI,0.1197,,
user_55,SHL,0.1495,,
user_55,YNVW,0.0252,,
user_55,IGOFF,0.1467,,
user_55,OXGY,0.0158,,
user_55,JOL,0.0486,,
user_55,DHIV,0.0033,,
user_55,SO,0.0066,,
user_55,EXC,0.0846,,
user_55,BUZT,0.0949,,
user_56,ABBV,0.058,,
user_56,IFK,0.0317,,
user_56,MCD,0.0457,,
user_56,CMI,0.1554,,
user_56,PXYZ,0.0181,,
user_56,ITW,0.0266,,
user_56,CSN,0.1174,,
user_56,NUE,0.2088,,
user_56,KVASN,0.0074,,
user_56,URPHQ,0.1242,,
user_56,JMKN,0.079,,
user_56,ELQ,0.02,,
user_56,NSR,0.1075,,
user_57,FVBY,0.2225,,
user_57,RHHH,0.0262,,
user_57,HRIS,0.1192,,
user_57,VFYK,0.2427,,
user_57,CDM,0.0363,,
user_57,MFC,0.1062,,
user_57,WRZJZ,0.022,,
user_57,SFUH,0.0626,,
user_57,CCI,0.042,,
user_57,WMT,0.1202,,
user_58,VSQF,0.0157,,
user_58,HRIS,0.05,,
user_58,NJWOG,0.0333,,
user_58,NSIT,0.1417,,
user_58,ZLI,0.1244,,
user_58,ELQ,0.0103,,
user_58,KMI,0.3173,,
user_58,QDI,0.1412,,
user_58,OTZQ,0.099,,
user_58,CVS,0.0672,,
user_59,DIS,0.0085,,
user_59,EMR,0.1425,,
user_59,XBZ,0.1348,,
user_59,CSN,0.0514,,
user_59,GUQ,0.0308,,
user_59,WCN,0.1014,,
user_59,CFMH,0.0209,,
user_59,SDFCL,0.0319,,
user_59,KVF,0.0591,,
user_59,O,0.3069,,
user_59,GIO,0.0425,,
user_59,ICFLV,0.0692,,
user_60,FHV,0.2343,,
user_60,UIQB,0.0433,,
user_60,PNC,0.0244,,
user_60,ABT,0.1484,,
user_60,PSKQ,0.1384,,
user_60,AAPL,0.073,,
user_60,AWEV,0.0237,,
user_60,YVR,0.178,,
user_60,JJQA,0.0146,,
user_60,CFMH,0.0033,,
user_60,AVB,0.1185,,
user_61,ENO,0.0687,,
user_61,RBZ,0.0234,,
user_61,DDI,0.0921,,
user_61,UCXMB,0.1206,,
user_61,C,0.1542,,
user_61,GUQ,0.0275,,
user_61,ZHB,0.0021,,
user_61,XAC,0.0591,,
user_61,HDW,0.1606,,
user_61,SUDEN,0.0193,,
user_61,VXHD,0.0453,,
user_61,HADY,0.0245,,
user_61,WSWB,0.0011,,
user_61,LLY,0.1895,,
user_61,KNX,0.012,,
user_62,OGVPW,0.1122,,
user_62,DIS,0.0328,,
user_62,KVF,0.0251,,
user_62,LPVFH,0.2183,,
user_62,LLY,0.0825,,
user_62,ORKF,0.0895,,
user_62,FGHL,0.1099,,
user_62,MFHHA,0.0321,,
user_62,XDO,0.0639,,
user_62,YNVW,0.0243,,
user_62,YANKH,0.1387,,
user_62,JMKN,0.0705,,
user_63,SUDEN,0.0218,,
user_63,JZKZ,0.18,,
user_63,PSI,0.0681,,
user_63,LVDC,0.0535,,
user_63,ICFLV,0.0027,,
user_63,JRN,0.1883,,
user_63,FGHL,0.2381,,
user_63,QOYZ,0.0647,,
user_63,SPG,0.0457,,
user_63,UGI,0.0349,,
user_63,TMI,0.0244,,
user_63,SLB,0.0669,,
user_63,IJEKT,0.0107,,
user_64,DSOL,0.2335,,
user_64,NSIT,0.7469,,
user_64,MJW,0.0196,,
user_65,EBAY,0.1304,,
user_65,PSX,0.2314,,
user_65,XBZ,0.2072,,
user_65,IXOE,0.0425,,
user_65,QDI,0.0641,,
user_65,HSJAW,0.3244,,
user_66,TNGL,0.2019,,
user_66,PEP,0.3517,,
user_66,VOW,0.0492,,
user_66,IPNKB,0.2468,,
user_66,UQL,0.0698,,
user_66,EYRA,0.0806,,
user_67,AMZN,0.0542,,
user_67,MIGDN,0.0207,,
user_67,TPRQO,0.0873,,
user_67,XDO,0.0027,,
user_67,DHP,0.0974,,
user_67,EKJ,0.2066,,
user_67,XFWW,0.518,,
user_67,TWIRA,0.0131,,
user_68,HABP,0.1182,,
user_68,HPP,0.2439,,
user_68,ILQ,0.0669,,
user_68,KQE,0.0445,,
user_68,NRD,0.2155,,
user_68,BA,0.3111,,
user_69,KLMZ,0.184,,
user_69,TNGL,0.6564,,
user_69,LVDC,0.1596,,
user_70,GMCL,0.0308,,
user_70,MFHHA,0.1699,,
user_70,UUV,0.095,,
user_70,NVYS,0.0739,,
user_70,TXZG,0.3384,,
user_70,TMUS,0.1493,,
user_70,IXFM,0.1411,,
user_70,AZDE,0.0015,,
user_71,UNP,0.0592,,
user_71,SCZG,0.1061,,
user_71,PEG,0.0016,,
user_71,UUV,0.0015,,
user_71,ENO,0.0326,,
user_71,NJWOG,0.3692,,
user_71,NEM,0.076,,
user_71,XRCK,0.0546,,
user_71,KZZG,0.0127,,
user_71,CKFRK,0.0141,,
user_71,NEE,0.0117,,
user_71,ZBU,0.0029,,
user_71,SZGC,0.135,,
user_71,MMGCG,0.0736,,
user_71,ETN,0.0491,,
user_72,ATVI,0.1163,,
user_72,FGHL,0.2277,,
user_72,PSA,0.085,,
user_72,LGA,0.0233,,
user_72,PXYZ,0.1353,,
user_72,QOYZ,0.2975,,
user_72,NYX,0.0023,,
user_72,HRE,0.034,,
user_72,WSWB,0.0362,,
user_72,JJQA,0.0122,,
user_72,OTZQ,0.03,,
user_73,OXY,0.0397,,
user_73,MZX,0.2305,,
user_73,CHTR,0.1614,,
user_73,NUE,0.2394,,
user_73,RYZLE,0.0105,,
user_73,CNS,0.0023,,
user_73,MIVS,0.0095,,
user_73,MA,0.2015,,
user_73,BEYQ,0.0141,,
user_73,UGI,0.0697,,
user_73,KSOOD,0.0212,,
user_74,MST,0.0091,,
user_74,PXYZ,0.0388,,
user_74,LGJU,0.5422,,
user_74,XKHI,0.0882,,
user_74,REHR,0.1141,,
user_74,EA,0.2076,,
user_75,XEBDE,0.2072,,
user_75,VYVDR,0.1226,,
user_75,EJIPH,0.5599,,
user_75,PSFNQ,0.1102,,
user_76,CSPQF,0.2044,,
user_76,JNJ,0.0243,,
user_76,AYG,0.292,,
user_76,COST,0.0573,,
user_76,FVBY,0.0156,,
user_76,NULX,0.0077,,
user_76,CSCO,0.0779,,
user_76,EPAGW,0.0155,,
user_76,BQGS,0.0466,,
user_76,DMMLA,0.1445,,
user_76,LRYD,0.0273,,
user_76,ESO,0.0207,,
user_76,XSY,0.0381,,
user_76,CMCSA,0.0068,,
user_76,TMO,0.0212,,
user_77,UNP,0.0501,,
user_77,AVY,0.024,,
user_77,KSOOD,0.6199,,
user_77,PSX,0.1146,,
user_77,BXFR,0.1915,,
user_78,NRD,0.2763,,
user_78,KWU,0.0333,,
user_78,O,0.2025,,
user_78,URYZT,0.0613,,
user_78,TMO,0.1327,,
user_78,PSFNQ,0.2542,,
user_78,SJGKO,0.0396,,
user_79,QHZF,0.098,,
user_79,TDDK,0.0698,,
user_79,FKMV,0.1668,,
user_79,DOW,0.1275,,
user_79,TMI,0.1566,,
user_79,MZUR,0.0362,,
user_79,CGXKU,0.13,,
user_79,D,0.0993,,
user_79,CQE,0.0651,,
user_79,MS,0.0507,,
user_80,SO,0.0184,,
user_80,INTC,0.0004,,
user_80,TWQN,0.4222,,
user_80,SDFCL,0.0308,,
user_80,HON,0.1086,,
user_80,XOM,0.2481,,
user_80,LQYZ,0.0001,,
user_80,EMR,0.028,,
user_80,EKGWW,0.0005,,
user_80,OZXRI,0.015,,
user_80,CSN,0.0261,,
user_80,KZZG,0.1018,,
user_81,VHMC,0.1207,,
user_81,HINX,0.0511,,
user_81,EGI,0.0766,,
user_81,OPQX,0.1932,,
user_81,ADBE,0.0405,,
user_81,MMB,0.1084,,
user_81,YNVW,0.0345,,
user_81,PDDD,0.0743,,
user_81,UUV,0.0028,,
user_81,ZUH,0.2172,,
user_81,NKE,0.0056,,
user_81,EKGWW,0.0289,,
user_81,WOS,0.0461,,
user_82,CAN,0.3094,,
user_82,WKY,0.1653,,
user_82,HABP,0.0565,,
user_82,AZDE,0.4199,,
user_82,KNX,0.0489,,
user_83,PXYZ,0.0279,,
user_83,LRYD,0.0523,,
user_83,ICFLV,0.096,,
user_83,HABP,0.0111,,
user_83,RFKQ,0.5978,,
user_83,DEALX,0.0791,,
user_83,RGZB,0.0446,,
user_83,TSJP,0.0671,,
user_83,RHHH,0.0203,,
user_83,AXP,0.0019,,
user_83,XTN,0.0017,,
user_84,TWIRA,0.2037,,
user_84,PYVZ,0.2059,,
user_84,NJCGC,0.0169,,
user_84,FBBW,0.0114,,
user_84,FGVCB,0.0013,,
user_84,EBAY,0.0187,,
user_84,DXRX,0.029,,
user_84,GIO,0.0197,,
user_84,UGI,0.1137,,
user_84,ELQ,0.0986,,
user_84,EKGWW,0.006,,
user_84,HPP,0.0851,,
user_84,ORKF,0.0524,,
user_84,ABBV,0.0101,,
user_84,TPG,0.0958,,
user_84,JOL,0.0064,,
user_84,ZZQGI,0.0139,,
user_84,OKVYS,0.0115,,
user_85,META,0.305,,
user_85,DDI,0.1306,,
user_85,OIYPL,0.0578,,
user_85,ZEENN,0.1883,,
user_85,QLOP,0.0265,,
user_85,PSFNQ,0.2917,,
user_86,JNJ,0.0543,,
user_86,ISWG,0.0373,,
user_86,CYACE,0.0721,,
user_86,UQW,0.5279,,
user_86,DVRPZ,0.2624,,
user_86,TKG,0.0125,,
user_86,IXOE,0.0031,,
user_86,EZIX,0.0113,,
user_86,KMI,0.0192,,
user_87,DNDA,0.0018,,
user_87,GQXGS,0.0239,,
user_87,SAL,0.0933,,
user_87,HCLGC,0.1159,,
user_87,CKFRK,0.0006,,
user_87,EYRA,0.0005,,
user_87,XTBFU,0.01,,
user_87,DHP,0.1302,,
user_87,TUT,0.04,,
user_87,OIYPL,0.257,,
user_87,PFE,0.1379,,
user_87,CSPQF,0.1395,,
user_87,MTU,0.0087,,
user_87,XKHI,0.0407,,
user_88,MGD,0.501,,
user_88,ZLI,0.016,,
user_88,XUXK,0.0847,,
user_88,ZBU,0.0419,,
user_88,ZUBS,0.0487,,
user_88,VYBXU,0.2197,,
user_88,GQXGS,0.088,,
user_89,AYG,0.4318,,
user_89,RUJQ,0.3396,,
user_89,NPVDG,0.2286,,
user_90,DVCJN,0.1304,,
user_90,UCXMB,0.2936,,
user_90,YIAZC,0.2831,,
user_90,AXP,0.1295,,
user_90,LLY,0.0555,,
user_90,LGA,0.0148,,
user_90,LVDC,0.0038,,
user_90,WMT,0.0219,,
user_90,IBXR,0.0346,,
user_90,ICFLV,0.0116,,
user_90,SJGKO,0.0212,,
user_91,DEALX,0.0227,,
user_91,EGI,0.1931,,
user_91,SLNJ,0.0352,,
user_91,DDI,0.3535,,
user_91,CRM,0.1053,,
user_91,BQGS,0.2903,,
user_92,RYZLE,0.1842,,
user_92,T,0.0077,,
user_92,WGXXS,0.3878,,
user_92,CHTR,0.0891,,
user_92,KFKFA,0.0047,,
user_92,FCX,0.0324,,
user_92,AMD,0.1869,,
user_92,TUT,0.078,,
user_92,APD,0.0291,,
user_93,CZC,0.2139,,
user_93,QWZS,0.1173,,
user_93,XRCK,0.1008,,
user_93,NIU,0.1663,,
user_93,BAC,0.1114,,
user_93,FKMV,0.0256,,
user_93,NYX,0.0665,,
user_93,LRYD,0.14,,
user_93,EMMU,0.0151,,
user_93,FHV,0.0135,,
user_93,AMZN,0.0131,,
user_93,DNR,0.0164,,
user_94,IZWPL,0.0122,,
user_94,OKVYS,0.2043,,
user_94,UPPVV,0.1917,,
user_94,YIAZC,0.0184,,
user_94,TWQN,0.1374,,
user_94,ORLJF,0.1108,,
user_94,HIIL,0.0363,,
