user_id,ticker,weight,interaction_type,interaction_count
user_1013,"['UGI', 'BRK.B', 'WRUFV', 'VSW', 'NRFZP', 'IPG', 'GCPS', 'BXFR', 'MMB']","[0.1018, 0.2005, 0.0321, 0.4445, 0.0162, 0.0402, 0.0545, 0.0266, 0.0836]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_1014,"['JUGLU', 'WFC', 'HRIS', 'XUXK', 'XOM', 'YLGFI', 'OISCT', 'XEBDE', 'ECL', 'EOG', 'CDM', 'REHR', 'PDDD']","[0.0409, 0.1778, 0.1101, 0.1111, 0.0267, 0.0413, 0.0135, 0.1153, 0.2096, 0.023, 0.1017, 0.029, 0.0002]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_1015,"['ZZQGI', 'ICFLV', 'XHEIG', 'LILV', 'VYBXU', 'QTIZ', 'URPHQ', 'KFKFA', 'PEG', 'JRN', 'BOMOE', 'UTWKY', 'XKHI', 'EKJ']","[0.0527, 0.0304, 0.0818, 0.0795, 0.1681, 0.0332, 0.0379, 0.0294, 0.0203, 0.0585, 0.1013, 0.0099, 0.2308, 0.0663]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_1016,"['BPEYI', 'FBBW', 'SLNJ', 'AMD', 'TTWO']","[0.1426, 0.6374, 0.066, 0.007, 0.147]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]"
user_1017,"['SUDEN', 'FKON', 'TBV', 'LRYD', 'NVYS', 'AMZN', 'PSI', 'EOG', 'ELQ', 'NJWOG', 'DLR', 'RGZB']","[0.1732, 0.015, 0.0021, 0.0124, 0.0331, 0.2184, 0.0002, 0.1378, 0.1633, 0.141, 0.0073, 0.0962]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_1018,"['AMZN', 'JZKZ', 'OOFN', 'JMZUM']","[0.5799, 0.0242, 0.0061, 0.3899]","[nan, nan, nan, nan]","[nan, nan, nan, nan]"
user_1019,"['ONXF', 'ZZQGI', 'O', 'JOL', 'DUK', 'YANKH']","[0.1301, 0.1306, 0.4192, 0.1845, 0.0636, 0.0719]","[nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan]"
user_102,"['JJQA', 'LLY', 'VZ', 'KLMZ', 'GOOG', 'DHIV', 'HADY', 'XRCK', 'WFJL', 'ATVI', 'UHXUP', 'OIYPL', 'AIAA', 'COP']","[0.0149, 0.0585, 0.115, 0.0119, 0.0035, 0.4563, 0.0533, 0.0988, 0.0071, 0.0732, 0.0762, 0.0075, 0.008, 0.0159]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_1020,"['WSWB', 'JUGLU', 'LBJ', 'AMZN', 'VMGW', 'PSI', 'EA', 'EEE', 'GOOGL', 'YBE', 'QTIZ', 'RVRGC', 'GWGB', 'IBM', 'XPUOV', 'DNDA', 'NULX']","[0.0082, 0.019, 0.0308, 0.0158, 0.1295, 0.0006, 0.0463, 0.0772, 0.0689, 0.054, 0.0276, 0.1311, 0.0209, 0.0725, 0.1367, 0.0072, 0.1537]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_1021,"['ZAU', 'BIIB', 'PDDD']","[0.512, 0.328, 0.16]","[nan, nan, nan]","[nan, nan, nan]"
user_1022,"['RJWY', 'BLK', 'WRZJZ', 'WSWB', 'PLD', 'VHMC', 'LGHDG', 'MZX', 'CHTR']","[0.2766, 0.0053, 0.0666, 0.1666, 0.1965, 0.0266, 0.0057, 0.1914, 0.0646]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_1023,"['MMM', 'DNDA', 'ZUH', 'V', 'LGHDG', 'OXY', 'ITW', 'OTZQ', 'META', 'VMGW', 'TSM', 'RJWY', 'XJNVJ', 'WOS']","[0.0114, 0.0066, 0.0755, 0.0645, 0.1419, 0.0024, 0.1496, 0.161, 0.0436, 0.0059, 0.2163, 0.0055, 0.0659, 0.0501]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_1024,"['IPG', 'CYRYK', 'HIIL']","[0.5751, 0.2228, 0.2021]","[nan, nan, nan]","[nan, nan, nan]"
user_1025,"['NSR', 'IXOE', 'BRK.B', 'CYACE', 'PFE', 'IQCKM', 'CAT', 'AMGN']","[0.1047, 0.1638, 0.2879, 0.0299, 0.0876, 0.0876, 0.019, 0.2194]","[nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan]"
user_1026,"['QCVAT', 'QRI', 'NYX', 'QDI', 'UVKXA', 'XTN', 'BEYQ', 'PFE']","[0.0841, 0.0097, 0.0183, 0.3228, 0.259, 0.013, 0.0557, 0.2374]","[nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan]"
user_1027,"['XBZ', 'HCLGC', 'WOS', 'DFNVK', 'CSCO', 'KVXB', 'GLCR', 'YYJZN']","[0.1004, 0.1166, 0.0912, 0.1059, 0.2436, 0.2259, 0.018, 0.0985]","[nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan]"
user_1028,"['NJWOG', 'NEM', 'IKKAE', 'DVCJN', 'V', 'RYZLE', 'NPVDG', 'MS', 'ZTQ', 'EQIX', 'CSCO']","[0.0622, 0.0362, 0.1073, 0.0769, 0.1604, 0.0106, 0.0388, 0.0028, 0.1474, 0.2621, 0.0952]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_1029,"['META', 'UIQB', 'BRK.B', 'AMT', 'HMOEI', 'OMC', 'TPG', 'NUE', 'ABT']","[0.0291, 0.0014, 0.5757, 0.0463, 0.0099, 0.039, 0.0157, 0.165, 0.1179]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_103,"['DJTXC', 'EJIPH', 'IERVS', 'CRM', 'VJQKW', 'MRK', 'FDX', 'LJAH', 'RFKQ', 'BGJ', 'GOOGL']","[0.0183, 0.278, 0.0338, 0.1075, 0.1227, 0.0366, 0.0861, 0.0086, 0.0379, 0.2566, 0.0138]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_1030,"['KZZG', 'XOM', 'VLOO', 'SO', 'EKGWW', 'UNHA', 'QCVAT', 'UPPVV', 'OIYPL']","[0.0067, 0.4391, 0.0314, 0.1134, 0.0527, 0.1147, 0.1019, 0.138, 0.0021]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_1031,"['OGVPW', 'MGD', 'LMT', 'VYVDR', 'USB', 'HSJAW', 'T', 'JZKZ', 'WEC', 'WKY', 'VMGW']","[0.1254, 0.0451, 0.0507, 0.0367, 0.315, 0.1121, 0.0259, 0.1059, 0.0398, 0.1414, 0.0022]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_1032,"['CCI', 'NVYS', 'DOW', 'CVS']","[0.4602, 0.0595, 0.0997, 0.3806]","[nan, nan, nan, nan]","[nan, nan, nan, nan]"
user_1033,"['JUGLU', 'VQV', 'XTN', 'EPUAG', 'TGT', 'OOFN', 'XEBDE', 'FDX', 'TMUS']","[0.0102, 0.0287, 0.1787, 0.266, 0.1666, 0.0956, 0.0133, 0.2241, 0.0169]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_1034,"['LIN', 'GWGB', 'TPG', 'EPAGW', 'IFK', 'IZWPL']","[0.0971, 0.0104, 0.2471, 0.1399, 0.4758, 0.0298]","[nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan]"
user_1035,"['JFJR', 'QHZF', 'EJIPH', 'TVQ', 'EBAY', 'NJCGC', 'ROGO']","[0.2706, 0.1131, 0.0721, 0.1632, 0.2472, 0.0918, 0.0419]","[nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan]"
user_1036,"['CHTR', 'BEYQ', 'MIGDN', 'VHMC', 'RYZLE', 'CDM']","[0.2093, 0.0317, 0.5362, 0.1233, 0.0984, 0.0011]","[nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan]"
user_1037,"['JPM', 'IXFM', 'JGIS', 'DHIV', 'BIIB', 'ZAU', 'OTZQ', 'VUWQA']","[0.2056, 0.2411, 0.1631, 0.0561, 0.1582, 0.0269, 0.1187, 0.0302]","[nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan]"
user_1038,"['OPQX', 'MFHHA', 'ES', 'BAC']","[0.2408, 0.1918, 0.485, 0.0824]","[nan, nan, nan, nan]","[nan, nan, nan, nan]"
user_1039,"['MIGDN', 'XRCK', 'UJYLJ', 'EA', 'ZLI', 'UPPVV', 'CKFRK', 'QERNP', 'URWQZ', 'KVXB', 'O', 'ICFLV', 'IJEKT', 'RBZ']","[0.1163, 0.0668, 0.0783, 0.0598, 0.2924, 0.0032, 0.0063, 0.0076, 0.0257, 0.0674, 0.0782, 0.094, 0.0248, 0.0792]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_104,"['NFLX', 'MMB', 'EZIX', 'ESS', 'INHZT', 'EBAY']","[0.0216, 0.0694, 0.0486, 0.317, 0.4482, 0.0951]","[nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan]"
user_1040,"['OISCT', 'EEE', 'SCZG', 'LXWPK', 'JMZUM', 'MJW', 'PSX', 'SFUH', 'WZA', 'UNP']","[0.0091, 0.0007, 0.0859, 0.0911, 0.0705, 0.0217, 0.19, 0.151, 0.0525, 0.3275]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_1041,"['IJZSU', 'AMZN', 'SCE', 'NULX', 'FCTAE']","[0.0721, 0.1374, 0.5349, 0.1261, 0.1295]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]"
user_1042,"['ZKHHJ', 'CVX', 'NJT', 'QCVAT', 'YANKH', 'TIE', 'IZL', 'EKGWW', 'SCE']","[0.0045, 0.0129, 0.0093, 0.0451, 0.0208, 0.4299, 0.0723, 0.0984, 0.3068]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_1043,"['USB', 'OLK', 'XOM', 'HMPDI', 'XSY', 'DNDA', 'DIS']","[0.1196, 0.2784, 0.0033, 0.2425, 0.1257, 0.1457, 0.0849]","[nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan]"
user_1044,"['HADY', 'NSIT', 'LVDC', 'BGJ', 'SUDEN', 'VYVDR', 'TWQN', 'LILV', 'LGA', 'XTBFU', 'SAL', 'OKVYS', 'YIAZC', 'MFC', 'MZUR', 'GRFS', 'OYLZ', 'SZGC', 'VLO', 'DOCRH']","[0.0055, 0.0206, 0.0148, 0.1291, 0.1151, 0.0414, 0.0938, 0.0557, 0.017, 0.0371, 0.01, 0.0466, 0.0018, 0.0713, 0.0351, 0.0024, 0.0823, 0.0842, 0.0768, 0.0596]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_1045,"['NVDA', 'ECTQL', 'JMZUM', 'BLK', 'VLO', 'ZKHHJ', 'ZUBS', 'NRD', 'WEC', 'XEL', 'MMGCG', 'AVB']","[0.0765, 0.0341, 0.0099, 0.023, 0.3105, 0.0158, 0.0142, 0.0852, 0.3704, 0.0109, 0.0385, 0.0109]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_1046,"['ZBU', 'EA', 'WIAGN', 'EJIPH', 'GUQ', 'NRD', 'GQXGS', 'MJW', 'IBXR', 'BWMH', 'DNDA', 'FVBY', 'IQCKM', 'ABBV', 'EKGWW']","[0.2221, 0.0766, 0.0392, 0.0082, 0.0336, 0.0727, 0.2396, 0.0442, 0.0815, 0.015, 0.0675, 0.0189, 0.0153, 0.0492, 0.0164]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_1047,"['QJS', 'VITN', 'XRCK', 'LOW', 'XSY', 'DVRPZ', 'OGVPW', 'XJNVJ', 'AVB', 'SZGC', 'CSN', 'D']","[0.1244, 0.2696, 0.0487, 0.0379, 0.0188, 0.0482, 0.0798, 0.0454, 0.095, 0.1057, 0.01, 0.1165]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_1048,"['TVQ', 'VLOO', 'CYRYK', 'SHW', 'JMZUM', 'MJL', 'NVDA', 'BMY', 'REHR', 'QLOP', 'ASJK', 'OXY', 'LXWPK', 'MSFT']","[0.0659, 0.0008, 0.0229, 0.0265, 0.0354, 0.3677, 0.015, 0.0363, 0.0721, 0.0478, 0.0763, 0.1998, 0.0013, 0.0321]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_1049,"['LFSE', 'NEHP', 'ETN', 'XRI', 'VUWQA', 'CMCSA', 'DLR', 'GUQ', 'MZUR', 'BQGS', 'ASJK', 'UTWKY', 'LGJU', 'MUTL', 'VMT', 'FOHGF', 'HIIL', 'HMPDI']","[0.0107, 0.0237, 0.2884, 0.0258, 0.0105, 0.083, 0.0565, 0.0359, 0.0469, 0.021, 0.0184, 0.0068, 0.189, 0.0139, 0.0621, 0.0043, 0.0383, 0.0644]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_105,"['NEE', 'NEHP', 'DNR', 'UVKXA', 'OHOQP', 'PSI']","[0.0056, 0.2833, 0.1483, 0.018, 0.1872, 0.3575]","[nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan]"
user_1050,"['AVY', 'HZYS', 'SDFCL', 'RZS', 'DVCJN', 'SJGKO', 'BWMH', 'HMPDI', 'TSM', 'GE', 'URYZT']","[0.093, 0.1026, 0.0643, 0.0706, 0.0059, 0.0249, 0.1103, 0.2506, 0.0672, 0.1114, 0.0992]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_1051,"['ZHB', 'PEG', 'TIE', 'NRFZP', 'LGA', 'NJCGC', 'DOW', 'ADBE', 'EKT', 'IJZSU', 'PFE', 'ZAU', 'HON']","[0.3524, 0.0755, 0.0471, 0.0058, 0.0215, 0.0138, 0.0916, 0.0282, 0.0365, 0.1596, 0.0864, 0.0744, 0.0073]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_1052,"['VQV', 'AWEV', 'VXHD', 'NRD', 'DHIV', 'NSR', 'MHE', 'IPG', 'UZMXP', 'DMMLA', 'WZA', 'MSFT']","[0.0006, 0.342, 0.0362, 0.0142, 0.0034, 0.036, 0.0058, 0.0239, 0.0363, 0.0251, 0.2338, 0.2427]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_1053,"['RZS', 'SPG', 'UMW', 'HKX', 'NYX', 'TVQ']","[0.0648, 0.177, 0.2715, 0.3308, 0.0701, 0.0859]","[nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan]"
user_1054,"['AMD', 'SVVX', 'IKLE', 'ESS', 'CRM', 'SFUH', 'KGZX', 'SHVJ', 'OUBCT', 'OKSO']","[0.073, 0.3116, 0.0481, 0.0173, 0.1824, 0.1201, 0.0807, 0.0041, 0.0815, 0.0813]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_1055,"['YRE', 'AMD', 'UPS', 'DOW']","[0.1152, 0.2136, 0.3887, 0.2826]","[nan, nan, nan, nan]","[nan, nan, nan, nan]"
user_1056,"['HINX', 'OXGY', 'WGXXS', 'AVY', 'NFLX', 'MZX', 'CMI', 'CZC', 'TBV', 'HIIF']","[0.0613, 0.0291, 0.0621, 0.279, 0.1639, 0.0026, 0.1461, 0.0179, 0.0809, 0.157]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_1057,"['KXHVT', 'OMC', 'CRM', 'HADY', 'HKX', 'KFKFA', 'EKJ']","[0.1115, 0.07, 0.0525, 0.0493, 0.2459, 0.236, 0.2347]","[nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan]"
user_1058,"['ORCL', 'EPAGW', 'SBUX', 'GRFS']","[0.1507, 0.7275, 0.0169, 0.1049]","[nan, nan, nan, nan]","[nan, nan, nan, nan]"
user_1059,"['PKU', 'YDBPP', 'TIE']","[0.2171, 0.7473, 0.0356]","[nan, nan, nan]","[nan, nan, nan]"
user_106,"['MUTL', 'NPVDG', 'ICFLV', 'ROGO', 'IZWPL', 'JUGLU']","[0.27, 0.1041, 0.2088, 0.0139, 0.0254, 0.3778]","[nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan]"
user_1060,"['PXYZ', 'TSJP', 'FBBW', 'ZLI', 'URPHQ', 'AZDE', 'CDM', 'LGJU', 'PYVZ']","[0.0031, 0.0692, 0.0275, 0.0012, 0.0413, 0.0268, 0.3954, 0.4289, 0.0066]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_1061,"['TFC', 'HINX', 'XEBDE', 'PFE', 'OIYPL', 'GILD', 'RZS', 'JMZUM', 'QDI', 'UJYLJ', 'C', 'IBM', 'VITN', 'ZTQ', 'XAC']","[0.0035, 0.0473, 0.0524, 0.0208, 0.0128, 0.0599, 0.1187, 0.1743, 0.0382, 0.0511, 0.0655, 0.0608, 0.1904, 0.0631, 0.0412]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_1062,"['VUWQA', 'RZS', 'BRK.B', 'HABP', 'VSQF']","[0.156, 0.0412, 0.3189, 0.3379, 0.1459]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]"
user_1063,"['JZKZ', 'ZUBS', 'RHHH', 'MST', 'QRWDA', 'NHCC', 'URWQZ', 'UJYLJ', 'CFMH', 'VMT', 'RFXYZ', 'PNC']","[0.038, 0.005, 0.0003, 0.2804, 0.0814, 0.0231, 0.0254, 0.3572, 0.0099, 0.0197, 0.1255, 0.0342]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_1064,"['LBJ', 'NEM', 'UJYLJ', 'OLK', 'OGVPW', 'ZTQ', 'SCZG', 'ETN', 'GWH', 'IZWPL', 'WZA', 'EKT', 'MGD', 'ZEENN']","[0.0526, 0.1147, 0.1096, 0.0007, 0.0182, 0.0123, 0.0381, 0.1448, 0.0003, 0.0412, 0.1328, 0.1602, 0.0658, 0.1088]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_1065,"['OKSO', 'MZIH', 'NJT', 'PNC', 'XIV', 'VZ', 'AMT', 'RJWY', 'YANKH']","[0.1239, 0.1065, 0.0159, 0.2212, 0.1924, 0.1471, 0.038, 0.083, 0.072]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_1066,"['D', 'IJZSU', 'WGXXS', 'UCV', 'RUJQ', 'KVASN', 'BGJ', 'LLY', 'XFWW', 'AAPL', 'HINX', 'WAN']","[0.0984, 0.1159, 0.0001, 0.0064, 0.075, 0.1061, 0.0981, 0.0163, 0.0264, 0.0493, 0.2656, 0.1425]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
