date,ticker,price
2024-06-20,AAPL,19.505440189871624
2024-06-21,AAPL,19.776819195163252
2024-06-24,AAPL,19.98745304354656
2024-06-25,AAPL,19.725233193057292
2024-06-26,AAPL,19.331477434874593
2024-06-27,AAPL,18.954191921272088
2024-06-28,AAPL,18.821093269522354
2024-07-01,AAPL,19.12618113537982
2024-07-02,AAPL,19.053186561176222
2024-07-03,AAPL,19.044522739513752
2024-07-04,AAPL,19.299394377857258
2024-07-05,AAPL,19.230676672987702
2024-07-08,AAPL,19.135315373024905
2024-07-09,AAPL,19.404132977020133
2024-07-10,AAPL,19.207784121277594
2024-07-11,AAPL,18.99789344991148
2024-07-12,AAPL,19.08309449190283
2024-07-15,AAPL,19.51431539670031
2024-07-16,AAPL,19.6771139291625
2024-07-17,AAPL,19.70380168141726
2024-07-18,AAPL,19.50163525168582
2024-07-19,AAPL,19.392455198962995
2024-07-22,AAPL,19.710428688966427
2024-07-23,AAPL,19.41123996799762
2024-07-24,AAPL,19.614042918333293
2024-07-25,AAPL,19.955024037754413
2024-07-26,AAPL,19.679631497694267
2024-07-29,AAPL,19.040791327934596
2024-07-30,AAPL,18.98692481222733
2024-07-31,AAPL,18.666216165867166
2024-08-01,AAPL,18.73842651562473
2024-08-02,AAPL,18.52758452389987
2024-08-05,AAPL,18.516512529407063
2024-08-06,AAPL,18.546266369973274
2024-08-07,AAPL,18.558687044270645
2024-08-08,AAPL,18.909104987171638
2024-08-09,AAPL,19.045711965648696
2024-08-12,AAPL,19.31639342285827
2024-08-13,AAPL,19.336398832406353
2024-08-14,AAPL,18.850795104863067
2024-08-15,AAPL,18.808302428605263
2024-08-16,AAPL,18.881981379724294
2024-08-19,AAPL,18.716617462750957
2024-08-20,AAPL,18.83949035469666
2024-08-21,AAPL,18.618311926881407
2024-08-22,AAPL,18.368288881539335
2024-08-23,AAPL,18.747489022956906
2024-08-26,AAPL,18.50288189813161
2024-08-27,AAPL,18.75674957759133
2024-08-28,AAPL,18.72831637239391
2024-08-29,AAPL,18.23259469545996
2024-08-30,AAPL,18.304653784012576
2024-09-02,AAPL,18.27852434639884
2024-09-03,AAPL,18.298011412017566
2024-09-04,AAPL,18.45986149918833
2024-09-05,AAPL,18.368385117855645
2024-09-06,AAPL,18.268055600022603
2024-09-09,AAPL,18.26440114539255
2024-09-10,AAPL,18.1256032715377
2024-09-11,AAPL,18.49081368910534
2024-09-12,AAPL,18.822751905551172
2024-09-13,AAPL,18.66784307380597
2024-09-16,AAPL,18.653461154651747
2024-09-17,AAPL,18.534626874857203
2024-09-18,AAPL,19.04161608021118
2024-09-19,AAPL,18.514931387378187
2024-09-20,AAPL,18.352134174133454
2024-09-23,AAPL,18.757258749535396
2024-09-24,AAPL,18.634437251377484
2024-09-25,AAPL,18.70984415395291
2024-09-26,AAPL,18.984763008909784
2024-09-27,AAPL,18.54126341533218
2024-09-30,AAPL,18.58322842845877
2024-10-01,AAPL,18.53993088479349
2024-10-02,AAPL,18.762192329325938
2024-10-03,AAPL,18.57666335385935
2024-10-04,AAPL,18.9261762428166
2024-10-07,AAPL,18.936404308647504
2024-10-08,AAPL,18.71923496765456
2024-10-09,AAPL,18.947055339362546
2024-10-10,AAPL,19.23968200076225
2024-10-11,AAPL,18.833919527423802
2024-10-14,AAPL,18.75268256405177
2024-10-15,AAPL,19.050772544751325
2024-10-16,AAPL,18.859158277315732
2024-10-17,AAPL,19.162472902564854
2024-10-18,AAPL,18.96280853486229
2024-10-21,AAPL,18.649643120107708
2024-10-22,AAPL,18.07034615573509
2024-10-23,AAPL,18.28407301214931
2024-10-24,AAPL,18.218769859708964
2024-10-25,AAPL,18.15819101832647
2024-10-28,AAPL,18.027188295832943
2024-10-29,AAPL,17.36570765947085
2024-10-30,AAPL,17.471178150268436
2024-10-31,AAPL,17.667086229556826
2024-11-01,AAPL,18.089958439954586
2024-11-04,AAPL,18.1439882359657
2024-11-05,AAPL,18.11992072970591
2024-11-06,AAPL,17.992092550749227
2024-11-07,AAPL,17.51715019443109
2024-11-08,AAPL,17.43658718560688
2024-11-11,AAPL,17.46271661450856
2024-11-12,AAPL,17.592716951542535
2024-11-13,AAPL,17.71038410743822
2024-11-14,AAPL,17.77833874808957
2024-11-15,AAPL,17.88194225128007
2024-11-18,AAPL,18.02601903742013
2024-11-19,AAPL,18.05756614574589
2024-11-20,AAPL,18.07818708264358
2024-11-21,AAPL,18.00291880109618
2024-11-22,AAPL,18.38541629628441
2024-11-25,AAPL,18.506119434839135
2024-11-26,AAPL,18.509422588110596
2024-11-27,AAPL,18.750528636940253
2024-11-28,AAPL,18.40584546676507
2024-11-29,AAPL,18.366954196666036
2024-12-02,AAPL,18.330855592910225
2024-12-03,AAPL,18.47919588435805
2024-12-04,AAPL,18.47279246709611
2024-12-05,AAPL,18.20528631062597
2024-12-06,AAPL,18.229503579242383
2024-12-09,AAPL,18.517618511040972
2024-12-10,AAPL,18.622348828107924
2024-12-11,AAPL,18.46086302673406
2024-12-12,AAPL,18.357620083955563
2024-12-13,AAPL,18.34532246648812
2024-12-16,AAPL,18.78826336754446
2024-12-17,AAPL,18.91610246815735
2024-12-18,AAPL,19.107521377883266
2024-12-19,AAPL,18.888889045804117
2024-12-20,AAPL,18.65977601081212
2024-12-23,AAPL,19.10880980795707
2024-12-24,AAPL,18.632322965108667
2024-12-25,AAPL,18.64269400126282
2024-12-26,AAPL,18.464316247912027
2024-12-27,AAPL,18.47388716539459
2024-12-30,AAPL,18.777634039170298
2024-12-31,AAPL,18.560580560750843
2025-01-01,AAPL,18.23982018404446
2025-01-02,AAPL,18.326557094155763
2025-01-03,AAPL,17.873577439334397
2025-01-06,AAPL,17.62012963726767
2025-01-07,AAPL,17.763392978478304
2025-01-08,AAPL,18.004060508761928
2025-01-09,AAPL,17.85896078262096
2025-01-10,AAPL,17.750811309101106
2025-01-13,AAPL,17.519588705106656
2025-01-14,AAPL,17.32804598296088
2025-01-15,AAPL,17.36157292200754
2025-01-16,AAPL,17.377464681684927
2025-01-17,AAPL,17.23550276502936
2025-01-20,AAPL,16.985198231383677
2025-01-21,AAPL,16.74453866027204
2025-01-22,AAPL,16.983982574059915
2025-01-23,AAPL,17.137134292763907
2025-01-24,AAPL,16.995507241925992
2025-01-27,AAPL,17.28364224890467
2025-01-28,AAPL,17.186481544668105
2025-01-29,AAPL,16.972819139937652
2025-01-30,AAPL,17.136175599454226
2025-01-31,AAPL,17.208510927829856
2025-02-03,AAPL,17.531183591078275
2025-02-04,AAPL,17.571162400941546
2025-02-05,AAPL,17.57626514190957
2025-02-06,AAPL,17.575726539812063
2025-02-07,AAPL,17.546210047237757
2025-02-10,AAPL,17.377418968797535
2025-02-11,AAPL,17.643927021444238
2025-02-12,AAPL,17.91849442787226
2025-02-13,AAPL,18.013756129000946
2025-02-14,AAPL,18.310169927567625
2025-02-17,AAPL,17.99352997905632
2025-02-18,AAPL,18.03208102822294
2025-02-19,AAPL,18.139821390336618
2025-02-20,AAPL,17.672434804133875
2025-02-21,AAPL,17.862838167885805
2025-02-24,AAPL,17.959046387928314
2025-02-25,AAPL,17.979761173466507
2025-02-26,AAPL,17.70449942555787
2025-02-27,AAPL,17.898466871480924
2025-02-28,AAPL,17.83945777856418
2025-03-03,AAPL,18.007123922621798
2025-03-04,AAPL,18.353642132213526
2025-03-05,AAPL,18.52538045383387
2025-03-06,AAPL,18.615014589960104
2025-03-07,AAPL,18.337640173373046
2025-03-10,AAPL,18.722874099056767
2025-03-11,AAPL,18.69137662355119
2025-03-12,AAPL,18.57610166904569
2025-03-13,AAPL,18.7026452514397
2025-03-14,AAPL,18.892370494687572
2025-03-17,AAPL,19.062907172633
2025-03-18,AAPL,19.41385553335719
2025-03-19,AAPL,19.172013384220143
2025-03-20,AAPL,19.21101360843091
2025-03-21,AAPL,19.300981755407047
2025-03-24,AAPL,19.225209314383704
2025-03-25,AAPL,19.309460924600025
2025-03-26,AAPL,19.094556359800723
2025-03-27,AAPL,18.66971585358544
2025-03-28,AAPL,18.74518642061513
2025-03-31,AAPL,18.709879032126928
2025-04-01,AAPL,18.298159145827764
2025-04-02,AAPL,18.14475634242947
2025-04-03,AAPL,18.011602882382935
2025-04-04,AAPL,17.837895345758785
2023-11-20,MSFT,569.9938492901751
2023-11-21,MSFT,557.6787112239808
2023-11-22,MSFT,555.665928902301
2023-11-23,MSFT,566.5477063445229
2023-11-24,MSFT,568.6801892071182
2023-11-27,MSFT,561.6587898230734
2023-11-28,MSFT,571.76647516186
2023-11-29,MSFT,568.1802035482647
2023-11-30,MSFT,561.9806006889228
2023-12-01,MSFT,560.8782815210573
2023-12-04,MSFT,558.6996626640458
2023-12-05,MSFT,561.9387083383442
2023-12-06,MSFT,556.4692458717204
2023-12-07,MSFT,559.0114737431627
2023-12-08,MSFT,571.770293916493
2023-12-11,MSFT,576.7791804616755
2023-12-12,MSFT,591.5999718214288
2023-12-13,MSFT,583.3507777803036
2023-12-14,MSFT,601.1265927675256
2023-12-15,MSFT,592.6800278671243
2023-12-18,MSFT,593.2067973494894
2023-12-19,MSFT,583.6744975772011
2023-12-20,MSFT,573.5816630795669
2023-12-21,MSFT,572.888443047046
2023-12-22,MSFT,574.2982952469089
2023-12-25,MSFT,579.4656055529846
2023-12-26,MSFT,570.5203257182366
2023-12-27,MSFT,565.0273301441439
2023-12-28,MSFT,560.0315799893808
2023-12-29,MSFT,559.9356096778022
2024-01-01,MSFT,550.6376056459018
2024-01-02,MSFT,541.2123318965447
2024-01-03,MSFT,546.8178426609411
2024-01-04,MSFT,545.6597019658464
2024-01-05,MSFT,541.2844728543771
2024-01-08,MSFT,539.1728259720768
2024-01-09,MSFT,536.9431580067
2024-01-10,MSFT,526.6973649371497
2024-01-11,MSFT,527.566102350049
2024-01-12,MSFT,519.4373638962137
2024-01-15,MSFT,514.3130263867297
2024-01-16,MSFT,509.69314801568845
2024-01-17,MSFT,519.9004727611848
2024-01-18,MSFT,529.9993781583395
2024-01-19,MSFT,519.5200610228844
2024-01-22,MSFT,522.7190167439317
2024-01-23,MSFT,518.0240843402719
2024-01-24,MSFT,510.48528475811514
2024-01-25,MSFT,521.2650670620332
2024-01-26,MSFT,521.1640589471756
2024-01-29,MSFT,528.6332219445993
2024-01-30,MSFT,524.316478053657
2024-01-31,MSFT,519.3309566201308
2024-02-01,MSFT,515.5288066030633
2024-02-02,MSFT,511.8299598152911
2024-02-05,MSFT,500.0224722613528
2024-02-06,MSFT,489.4359300973163
2024-02-07,MSFT,484.60706194192426
2024-02-08,MSFT,488.1703029658921
2024-02-09,MSFT,483.6353365346045
2024-02-12,MSFT,477.35400409550743
2024-02-13,MSFT,479.7775044396287
2024-02-14,MSFT,479.6839697841919
2024-02-15,MSFT,483.9500958530313
2024-02-16,MSFT,482.9562268321555
2024-02-19,MSFT,470.9613709512986
2024-02-20,MSFT,477.151773168871
2024-02-21,MSFT,469.3135115098549
2024-02-22,MSFT,464.67413273295244
2024-02-23,MSFT,458.480256733613
2024-02-26,MSFT,462.23024929646596
2024-02-27,MSFT,457.81751382209364
2024-02-28,MSFT,456.2560935579208
2024-02-29,MSFT,451.8876528650956
2024-03-01,MSFT,450.0414239676868
2024-03-04,MSFT,444.4916694984461
2024-03-05,MSFT,448.64662765713985
2024-03-06,MSFT,447.7854331483315
2024-03-07,MSFT,442.38369433363243
2024-03-08,MSFT,436.1340503289334
2024-03-11,MSFT,433.0935999848613
2024-03-12,MSFT,437.56495852672424
2024-03-13,MSFT,433.8719382277323
2024-03-14,MSFT,427.1197983269071
2024-03-15,MSFT,432.11700065220043
2024-03-18,MSFT,436.8335117387025
2024-03-19,MSFT,438.01591202017613
2024-03-20,MSFT,437.7484553950805
2024-03-21,MSFT,449.2645295840073
2024-03-22,MSFT,450.03356762845544
2024-03-25,MSFT,449.91397919139837
2024-03-26,MSFT,452.95877822157183
2024-03-27,MSFT,447.0035657794577
2024-03-28,MSFT,444.57746632592193
2024-03-29,MSFT,451.9118889556682
2024-04-01,MSFT,449.82772312383366
2024-04-02,MSFT,447.5321631344876
2024-04-03,MSFT,450.63279001409006
2024-04-04,MSFT,448.3724316884062
2024-04-05,MSFT,444.3025945251913
2024-04-08,MSFT,440.4018159999441
2024-04-09,MSFT,447.54863878724166
2024-04-10,MSFT,458.608320422235
2024-04-11,MSFT,461.48392894235093
2024-04-12,MSFT,470.73314948264823
2024-04-15,MSFT,472.2386944575913
2024-04-16,MSFT,472.11359899982534
2024-04-17,MSFT,468.11894112175366
2024-04-18,MSFT,468.6744880207677
2024-04-19,MSFT,464.7804311746828
2024-04-22,MSFT,470.12386763327754
2024-04-23,MSFT,472.37026075673083
2024-04-24,MSFT,463.7152520135448
2024-04-25,MSFT,468.4254853387277
2024-04-26,MSFT,465.0784403806172
2024-04-29,MSFT,465.0865304806545
2024-04-30,MSFT,460.56156341605424
2024-05-01,MSFT,459.5088050981938
2024-05-02,MSFT,452.2329984680266
2024-05-03,MSFT,449.0228957388918
2024-05-06,MSFT,447.14080824058317
2024-05-07,MSFT,445.4901595819561
2024-05-08,MSFT,443.8101666574942
2024-05-09,MSFT,443.9539702262213
2024-05-10,MSFT,441.2111452942049
2024-05-13,MSFT,441.3104999152853
2024-05-14,MSFT,434.0936567410977
2024-05-15,MSFT,436.7203708225094
2024-05-16,MSFT,433.66785545667307
2024-05-17,MSFT,434.4784404518724
2024-05-20,MSFT,432.4655432105063
2024-05-21,MSFT,430.63767238942455
2024-05-22,MSFT,433.24786445435853
2024-05-23,MSFT,439.3128589234202
2024-05-24,MSFT,445.20069892214593
2024-05-27,MSFT,436.2021284910715
2024-05-28,MSFT,437.6534820524483
2024-05-29,MSFT,435.00252514113026
2024-05-30,MSFT,429.56073290175283
2024-05-31,MSFT,435.6603345826244
2024-06-03,MSFT,437.2165825068844
2024-06-04,MSFT,435.49997475476744
2024-06-05,MSFT,432.81501789939216
2024-06-06,MSFT,435.23215099818657
2024-06-07,MSFT,437.22715389472035
2024-06-10,MSFT,434.9997245143364
2024-06-11,MSFT,442.55390387510056
2024-06-12,MSFT,448.5690202302095
2024-06-13,MSFT,435.9430879029797
2024-06-14,MSFT,437.3321374671702
2024-06-17,MSFT,441.0116958684018
2024-06-18,MSFT,436.03957464423416
2024-06-19,MSFT,433.36520980847246
2024-06-20,MSFT,438.5052589430149
2024-06-21,MSFT,447.06262834638443
2024-06-24,MSFT,442.9902677913224
2024-06-25,MSFT,444.05858233884754
2024-06-26,MSFT,441.9852493088612
2024-06-27,MSFT,446.40430293670534
2024-06-28,MSFT,441.2805589383603
2024-07-01,MSFT,440.7241269602689
2024-07-02,MSFT,442.0322017731118
2024-07-03,MSFT,440.3035096318764
2024-07-04,MSFT,433.59972282599426
2024-07-05,MSFT,431.9818545587184
2024-07-08,MSFT,430.13859102362323
2024-07-09,MSFT,424.13404399576484
2024-07-10,MSFT,424.67318735431286
2024-07-11,MSFT,422.6303920866418
2024-07-12,MSFT,421.8969291839234
2024-07-15,MSFT,411.5883087245692
2024-07-16,MSFT,410.11440648983233
2024-07-17,MSFT,408.5357308152796
2024-07-18,MSFT,413.53677313502357
2024-07-19,MSFT,415.3264939295727
2024-07-22,MSFT,414.16849319550806
2024-07-23,MSFT,410.62646674536796
2024-07-24,MSFT,409.5466639958551
2024-07-25,MSFT,410.7090995828724
2024-07-26,MSFT,408.3618099316048
2024-07-29,MSFT,411.27656077621225
2024-07-30,MSFT,407.7376113466786
2024-07-31,MSFT,406.4303226749953
2024-08-01,MSFT,404.4378439620805
2024-08-02,MSFT,403.71301790278176
2024-08-05,MSFT,396.9761611238375
2024-08-06,MSFT,392.32963255254856
2024-08-07,MSFT,391.3097141811341
2024-08-08,MSFT,388.35403876706715
2024-08-09,MSFT,385.08555307824963
2024-08-12,MSFT,383.3923209691607
2024-08-13,MSFT,381.05441030676326
2024-08-14,MSFT,383.0422632123446
2024-08-15,MSFT,380.98092941330543
2024-08-16,MSFT,376.58989948355446
2024-08-19,MSFT,375.1400864389315
2024-08-20,MSFT,373.0453873044642
2024-08-21,MSFT,375.09993009562226
2024-08-22,MSFT,376.82647479478425
2024-08-23,MSFT,369.43802495036437
2024-08-26,MSFT,363.84353597415725
2024-08-27,MSFT,363.0577558066601
2024-08-28,MSFT,362.8875130993629
2024-08-29,MSFT,362.2475260631912
2024-08-30,MSFT,355.1614595672946
2024-09-02,MSFT,355.9764926631057
2024-09-03,MSFT,354.9307163390802
2024-09-04,MSFT,358.6829352082786
2024-09-05,MSFT,362.33394207374533
2024-09-06,MSFT,363.2951044045135
2024-09-09,MSFT,354.91307352177864
2024-09-10,MSFT,351.8579578126103
2024-09-11,MSFT,350.9228267186178
2024-09-12,MSFT,349.91349421501405
2024-09-13,MSFT,350.89781195440236
2024-09-16,MSFT,352.5567876655096
2024-09-17,MSFT,347.10683970699716
2024-09-18,MSFT,342.22858198736145
2024-09-19,MSFT,345.626058901335
2024-09-20,MSFT,346.15422154177054
2024-09-23,MSFT,342.07139997627877
2024-09-24,MSFT,344.1656113114368
2024-09-25,MSFT,342.46349787694936
2024-09-26,MSFT,345.11993120663834
2024-09-27,MSFT,345.0912628487291
2024-09-30,MSFT,341.5443309545854
2024-10-01,MSFT,337.44591510946634
2024-10-02,MSFT,339.58083994262773
2024-10-03,MSFT,341.5086439516656
2024-10-04,MSFT,344.2107188865207
2024-10-07,MSFT,343.55930039589646
2024-10-08,MSFT,346.50328019670076
2024-10-09,MSFT,340.6732401948227
2024-10-10,MSFT,340.47586407931163
2024-10-11,MSFT,339.009487209155
2024-10-14,MSFT,338.3621180354865
2024-10-15,MSFT,336.6843170879343
2024-10-16,MSFT,339.1846674952813
2024-10-17,MSFT,337.75376752545714
2024-10-18,MSFT,337.5753053891883
2024-10-21,MSFT,336.5609736134241
2024-10-22,MSFT,333.7510984212537
2024-10-23,MSFT,335.4756476535137
2024-10-24,MSFT,331.55761457483595
2024-10-25,MSFT,330.40348826305984
2024-10-28,MSFT,331.8655882870168
2024-10-29,MSFT,333.23932646396054
2024-10-30,MSFT,336.1215902732171
2024-10-31,MSFT,339.5847505414699
2024-11-01,MSFT,342.7150095851283
2024-11-04,MSFT,344.2686419731098
2024-11-05,MSFT,344.59380762185765
2024-11-06,MSFT,346.00364777844317
2024-11-07,MSFT,342.75128308557476
2024-11-08,MSFT,337.92064790668985
2024-11-11,MSFT,339.8553125631935
2024-11-12,MSFT,342.1996038869876
2024-11-13,MSFT,335.30916699098606
2024-11-14,MSFT,330.3432440301549
2024-11-15,MSFT,331.2147395418512
2024-11-18,MSFT,329.5460766209119
2024-11-19,MSFT,330.10620690347645
2024-11-20,MSFT,327.8981736730476
2024-11-21,MSFT,328.6835024210151
2024-11-22,MSFT,332.29358460044966
2024-11-25,MSFT,330.34045393549366
2024-11-26,MSFT,329.72075727555523
2024-11-27,MSFT,326.01054615387716
2024-11-28,MSFT,326.5550298650464
2024-11-29,MSFT,326.05827776181076
2024-12-02,MSFT,327.11811823279226
2024-12-03,MSFT,323.43786012674695
2024-12-04,MSFT,323.79024104971336
2024-12-05,MSFT,321.7865605457679
2024-12-06,MSFT,320.0377070668612
2024-12-09,MSFT,319.8617201443221
2024-12-10,MSFT,322.17869444416584
2024-12-11,MSFT,323.01179415725227
2024-12-12,MSFT,321.84731544114567
2024-12-13,MSFT,321.78586813461646
2024-12-16,MSFT,321.7866584851267
2024-12-17,MSFT,320.59742824086527
2024-12-18,MSFT,316.83444239806187
2024-12-19,MSFT,317.3103653460152
2024-12-20,MSFT,313.90734362981465
2024-12-23,MSFT,314.5866380066524
2024-12-24,MSFT,318.33231516672566
2024-12-25,MSFT,318.08201226650476
2024-12-26,MSFT,319.3352904752246
2024-12-27,MSFT,319.052034253851
2024-12-30,MSFT,323.3474517196924
2024-12-31,MSFT,321.81657229955886
2025-01-01,MSFT,321.87826063488916
2025-01-02,MSFT,320.7821891735848
2025-01-03,MSFT,318.1462459259707
2025-01-06,MSFT,316.8605227158231
2025-01-07,MSFT,315.21397934276524
2025-01-08,MSFT,314.32323371339777
2025-01-09,MSFT,315.8136133355267
2025-01-10,MSFT,315.49312684859666
2025-01-13,MSFT,313.34664423733454
2025-01-14,MSFT,312.79920037221177
2025-01-15,MSFT,314.21131391736
2025-01-16,MSFT,314.5548506169838
2025-01-17,MSFT,316.93853608199663
2025-01-20,MSFT,315.61046748021215
2025-01-21,MSFT,312.93395697753147
2025-01-22,MSFT,310.0310378143553
2025-01-23,MSFT,310.68082606678286
2025-01-24,MSFT,308.7519988069788
2025-01-27,MSFT,304.58570175809507
2025-01-28,MSFT,305.74812682626697
2025-01-29,MSFT,302.6210378044169
2025-01-30,MSFT,302.28339276628407
2025-01-31,MSFT,304.4676585780025
2025-02-03,MSFT,300.6826331066264
2025-02-04,MSFT,301.6289268600578
2025-02-05,MSFT,295.9711709656158
2025-02-06,MSFT,294.6662875324527
2025-02-07,MSFT,294.7527129609789
2025-02-10,MSFT,292.4761253753236
2025-02-11,MSFT,293.7784498110398
2025-02-12,MSFT,293.31666994521794
2025-02-13,MSFT,290.4295470687389
2025-02-14,MSFT,285.24329855864517
2025-02-17,MSFT,286.67790300384354
2025-02-18,MSFT,284.2905840428602
2025-02-19,MSFT,285.2414056880376
2025-02-20,MSFT,287.3477338168005
2025-02-21,MSFT,289.00319350610124
2025-02-24,MSFT,289.99702066954626
2025-02-25,MSFT,291.42787269063797
2025-02-26,MSFT,293.4688928892457
2025-02-27,MSFT,292.4837394418425
2025-02-28,MSFT,294.47137481865565
2025-03-03,MSFT,292.4810967056922
2025-03-04,MSFT,292.36724356808304
2025-03-05,MSFT,291.78456195962025
2025-03-06,MSFT,296.2436626882262
