user_id,ticker,weight,interaction_type,interaction_count
user_10,HIIF,,view,10.0
user_10,ZMZ,,watchlist,3.0
user_10,MHE,,comparison,9.0
user_10,KMI,,watchlist,4.0
user_10,UGI,,comparison,10.0
user_10,UJYLJ,,view,7.0
user_11,SHL,,research,2.0
user_11,RHHH,,research,8.0
user_11,DIS,,view,7.0
user_11,WKY,,comparison,1.0
user_11,SDFCL,,comparison,10.0
user_11,QWZS,,watchlist,8.0
user_11,SO,,research,3.0
user_11,UZMXP,,comparison,9.0
user_11,LIN,,view,6.0
user_11,TFC,,research,6.0
user_11,IQCKM,,view,7.0
user_11,KMI,,watchlist,2.0
user_11,LGA,,view,1.0
user_11,TKO,,research,6.0
user_11,IERVS,,comparison,5.0
user_12,RVRGC,,watchlist,10.0
user_12,DLR,,comparison,3.0
user_12,DKHI,,view,7.0
user_12,REHR,,view,6.0
user_12,JFJR,,research,10.0
user_12,VSQF,,comparison,9.0
user_12,PFE,,comparison,2.0
user_12,XAC,,comparison,8.0
user_12,PEP,,comparison,9.0
user_12,PYVZ,,view,8.0
user_12,BGJ,,research,4.0
user_12,ZAU,,research,8.0
user_12,EOG,,comparison,3.0
user_12,JNJ,,comparison,8.0
user_12,IPG,,research,8.0
user_13,RVRGC,,comparison,10.0
user_13,BMY,,research,5.0
user_13,OZXRI,,research,10.0
user_13,YANKH,,watchlist,1.0
user_13,VFYK,,watchlist,7.0
user_13,AWEV,,watchlist,6.0
user_13,NSIT,,research,7.0
user_13,XEBDE,,view,3.0
user_13,PSI,,view,10.0
user_13,USB,,comparison,4.0
user_13,DVCJN,,research,7.0
user_13,QLOP,,comparison,4.0
user_13,LXHJI,,view,9.0
user_13,VHMC,,watchlist,5.0
user_13,XEL,,research,3.0
user_14,NVDA,,watchlist,2.0
user_14,XRCK,,watchlist,9.0
user_14,NPVDG,,comparison,5.0
user_14,JMKN,,comparison,4.0
user_14,UNP,,watchlist,10.0
user_14,VXHD,,watchlist,9.0
user_14,GOOG,,comparison,10.0
user_14,TMO,,comparison,8.0
user_14,LILV,,research,1.0
user_14,IPG,,view,9.0
user_14,BAC,,comparison,3.0
user_14,GOOGL,,research,4.0
user_14,ROGO,,comparison,10.0
user_14,AVY,,comparison,5.0
user_14,VOW,,comparison,7.0
user_15,XRCK,,view,8.0
user_15,PPG,,research,5.0
user_15,IPNKB,,research,5.0
user_15,LVDC,,view,1.0
user_15,PSFNQ,,comparison,9.0
user_15,WUS,,watchlist,3.0
user_15,UQW,,research,4.0
user_15,NKE,,comparison,9.0
user_15,ENO,,research,5.0
user_15,EGI,,comparison,3.0
user_15,OXY,,view,5.0
user_15,MCD,,watchlist,10.0
user_15,AYG,,view,2.0
user_15,META,,view,4.0
user_15,VUWQA,,research,2.0
user_16,RVRGC,,view,7.0
user_16,EBAY,,comparison,1.0
user_16,IZL,,watchlist,7.0
user_16,ILQ,,watchlist,3.0
user_16,KVF,,research,10.0
user_16,EPAGW,,comparison,5.0
user_16,HCLGC,,research,10.0
user_16,ZTQ,,watchlist,4.0
user_16,DWK,,watchlist,9.0
user_16,VQV,,watchlist,1.0
user_16,CYRYK,,view,6.0
user_16,LFSE,,watchlist,6.0
user_16,GOOGL,,watchlist,3.0
user_16,VHMC,,watchlist,1.0
user_16,HWU,,research,7.0
user_17,BIIB,,research,2.0
user_17,DFNVK,,comparison,10.0
user_17,NYX,,view,6.0
user_17,WZA,,comparison,5.0
user_17,KSOOD,,watchlist,9.0
user_17,JZKZ,,view,4.0
user_17,KVASN,,view,6.0
user_17,EA,,view,1.0
user_17,RGZB,,view,2.0
user_17,XTBFU,,comparison,4.0
user_17,DKU,,watchlist,9.0
user_17,BUZT,,view,10.0
user_17,DD,,view,4.0
user_17,ZZQGI,,research,8.0
user_17,YIAZC,,comparison,3.0
user_18,OKSO,,view,9.0
user_18,TNUPE,,watchlist,7.0
user_18,DXRX,,comparison,6.0
user_18,SDFCL,,research,6.0
user_18,UNP,,view,10.0
user_18,EPAGW,,comparison,5.0
user_18,RQTC,,comparison,10.0
user_18,AAPL,,view,7.0
user_18,EMR,,comparison,1.0
user_18,EEE,,research,1.0
user_18,CVX,,comparison,10.0
user_18,PG,,view,8.0
user_18,OXGY,,research,7.0
user_18,AVY,,watchlist,8.0
user_18,PNC,,comparison,5.0
user_19,WAN,,research,6.0
user_19,QSWIN,,view,5.0
user_19,BIIB,,research,9.0
user_19,JPM,,watchlist,8.0
user_19,TWQN,,watchlist,4.0
user_19,VFYK,,research,1.0
user_19,QCVAT,,watchlist,5.0
user_19,SO,,comparison,6.0
user_19,KVASN,,research,5.0
user_19,HON,,comparison,10.0
user_19,XOM,,research,9.0
user_19,AYG,,comparison,4.0
user_19,HBDEM,,comparison,5.0
user_19,JLLSL,,comparison,1.0
user_19,EZM,,research,7.0
user_20,AMZN,,view,4.0
user_20,URYZT,,watchlist,8.0
user_20,URPHQ,,comparison,2.0
user_20,HON,,view,9.0
user_20,HIIF,,watchlist,7.0
user_20,O,,view,3.0
user_20,LGA,,research,1.0
user_20,TFC,,comparison,9.0
user_20,HABP,,comparison,2.0
user_20,HPP,,research,8.0
user_20,DMMLA,,watchlist,6.0
user_20,DD,,watchlist,9.0
user_20,AYG,,comparison,1.0
user_20,HBDEM,,view,9.0
user_20,FKON,,comparison,5.0
user_21,SLNJ,,research,6.0
user_21,AWEV,,research,7.0
user_21,UPPVV,,comparison,4.0
user_21,NULX,,research,8.0
user_21,GILD,,comparison,5.0
user_21,DHP,,research,9.0
user_21,JZKZ,,comparison,4.0
user_21,MDT,,research,3.0
user_21,BGJ,,watchlist,8.0
user_21,COST,,view,7.0
user_21,OGVPW,,research,3.0
user_21,QLOP,,watchlist,2.0
user_21,MEWAY,,watchlist,1.0
user_21,HRIS,,watchlist,1.0
user_21,CZC,,watchlist,3.0
user_22,BOMOE,,comparison,10.0
user_22,DLR,,watchlist,10.0
user_22,VJQKW,,research,7.0
user_22,YLGFI,,watchlist,8.0
user_22,JFJR,,watchlist,3.0
user_22,NRFZP,,comparison,2.0
user_22,ZTQ,,comparison,3.0
user_22,UCV,,comparison,6.0
user_22,RQTC,,research,1.0
user_22,NJCGC,,comparison,4.0
user_22,SBUX,,comparison,9.0
user_22,TSJP,,research,5.0
user_22,KMI,,view,8.0
user_22,PDDD,,watchlist,1.0
user_22,GMCL,,comparison,8.0
user_23,WFJL,,research,2.0
user_23,HD,,watchlist,1.0
user_23,MJW,,research,7.0
user_23,KNX,,watchlist,3.0
user_23,EZIX,,comparison,8.0
user_23,UQW,,view,9.0
user_23,YBE,,research,1.0
user_23,XAC,,research,2.0
user_23,EHIX,,watchlist,5.0
user_23,IJEKT,,research,6.0
user_23,OHOQP,,watchlist,10.0
user_23,PSI,,research,5.0
user_23,ITW,,view,5.0
user_23,JMZUM,,watchlist,8.0
user_23,OZXRI,,view,6.0
user_24,TWIRA,,research,7.0
user_24,CVS,,research,3.0
user_24,BA,,watchlist,6.0
user_24,VLO,,watchlist,10.0
user_24,ORLJF,,comparison,8.0
user_24,IKLE,,comparison,8.0
user_24,KZZG,,view,2.0
user_24,IJEKT,,watchlist,1.0
user_24,NKE,,research,2.0
user_24,HPP,,comparison,2.0
user_24,JOL,,watchlist,1.0
user_24,RSEB,,watchlist,10.0
user_24,DMMLA,,research,7.0
user_24,WSWB,,research,6.0
user_24,FKON,,watchlist,10.0
user_25,HSJAW,,comparison,6.0
user_25,NEE,,research,9.0
user_25,AMD,,view,9.0
user_25,EYRA,,research,5.0
user_25,YVR,,watchlist,7.0
user_25,EZIX,,research,2.0
user_25,DKHI,,view,5.0
user_25,WEC,,watchlist,1.0
user_25,QJS,,watchlist,8.0
user_25,JPM,,watchlist,10.0
user_25,TXZG,,research,1.0
user_25,GWH,,research,3.0
user_25,AVB,,comparison,7.0
user_25,BUZT,,comparison,6.0
user_25,EKT,,research,4.0
user_26,YVR,,view,7.0
user_26,ES,,research,3.0
user_26,REHR,,view,4.0
user_26,PSFNQ,,research,4.0
user_26,SFUH,,view,6.0
user_26,XEBDE,,view,4.0
user_26,XQCSK,,research,4.0
user_26,TKG,,comparison,3.0
user_26,ESS,,watchlist,10.0
user_26,DNDA,,research,9.0
user_26,TFC,,view,4.0
user_26,DNR,,view,1.0
user_26,AVB,,watchlist,1.0
user_26,PDDD,,view,1.0
user_26,ABT,,view,7.0
user_27,NVDA,,view,5.0
user_27,BQXZF,,view,3.0
user_27,YBE,,watchlist,1.0
user_27,MST,,comparison,4.0
user_27,MHE,,view,2.0
user_27,QHKO,,watchlist,5.0
user_27,SFUH,,watchlist,8.0
user_27,EA,,watchlist,6.0
user_27,TKG,,comparison,6.0
user_27,ISWG,,view,6.0
user_27,XTBFU,,research,4.0
user_27,SBUX,,comparison,1.0
user_27,MJL,,watchlist,5.0
user_27,EBLP,,comparison,3.0
user_27,MZIH,,watchlist,8.0
user_28,TWIRA,,research,6.0
user_28,YLGFI,,research,5.0
user_28,GWGB,,view,9.0
user_28,EBAY,,comparison,10.0
user_28,NYX,,view,7.0
user_28,QCVAT,,watchlist,6.0
user_28,GRFS,,view,8.0
user_28,GIO,,watchlist,4.0
user_28,OPQX,,watchlist,3.0
user_28,XIV,,comparison,5.0
user_28,DWK,,view,5.0
user_28,XTBFU,,comparison,2.0
user_28,LMT,,research,9.0
user_28,PDDD,,research,9.0
user_28,EKGWW,,research,4.0
user_29,GUQ,,comparison,3.0
user_29,INTC,,research,4.0
user_29,WCN,,watchlist,1.0
user_29,GE,,research,5.0
user_29,WMT,,view,9.0
user_29,GIO,,comparison,3.0
user_29,LPVFH,,research,4.0
user_29,GRFS,,research,2.0
user_29,SZGC,,watchlist,10.0
user_29,FDX,,comparison,6.0
user_29,EMR,,view,3.0
user_29,MZUR,,comparison,1.0
user_29,GWH,,comparison,2.0
user_29,MJL,,research,9.0
user_29,IZWPL,,view,8.0
user_30,INTC,,comparison,6.0
user_30,BQXZF,,view,7.0
user_30,WCN,,view,10.0
user_30,DKHI,,research,8.0
user_30,JJQA,,research,7.0
user_30,MUTL,,view,1.0
user_30,XRI,,comparison,2.0
user_30,VOM,,watchlist,8.0
user_30,UQW,,comparison,6.0
user_30,UNP,,comparison,9.0
user_30,WGXXS,,view,7.0
user_30,MZIH,,research,3.0
user_30,YDBPP,,comparison,1.0
user_30,BMJHL,,comparison,10.0
user_30,QET,,watchlist,5.0
user_31,NVDA,,watchlist,3.0
user_31,BSHK,,view,9.0
user_31,UPPVV,,watchlist,3.0
user_31,IZL,,research,2.0
user_31,ZUH,,comparison,7.0
user_31,MMM,,research,6.0
user_31,WUS,,watchlist,7.0
user_31,LLY,,research,9.0
user_31,PEP,,research,2.0
user_31,NFLX,,research,4.0
user_31,XOM,,watchlist,1.0
user_31,RSEB,,view,1.0
user_31,XTBFU,,research,4.0
user_31,IQCKM,,view,9.0
user_31,VUWQA,,comparison,5.0
user_32,SLNJ,,comparison,10.0
user_32,MSFT,,view,6.0
user_32,WEC,,research,9.0
user_32,VLO,,view,4.0
user_32,MA,,watchlist,5.0
user_32,VOW,,watchlist,5.0
user_32,DHIV,,comparison,8.0
user_32,RQTC,,watchlist,7.0
user_32,EMR,,research,2.0
user_32,KMI,,comparison,10.0
user_32,DJTXC,,view,8.0
user_32,OZXRI,,comparison,8.0
user_32,AYG,,comparison,1.0
user_32,YDBPP,,comparison,2.0
user_32,ELQ,,comparison,9.0
user_33,FVBY,,research,9.0
user_33,AMD,,watchlist,3.0
user_33,WCN,,research,8.0
user_33,TNUPE,,view,8.0
user_33,QERNP,,watchlist,1.0
user_33,QWZS,,view,8.0
user_33,URYZT,,comparison,2.0
user_33,QSYI,,research,2.0
user_33,SFUH,,watchlist,8.0
user_33,JOL,,view,5.0
user_33,LMT,,view,10.0
user_33,MTU,,research,7.0
user_33,BUZT,,comparison,7.0
user_33,YDBPP,,view,4.0
user_33,HKX,,research,9.0
user_34,XHEIG,,comparison,1.0
user_34,AMD,,view,3.0
user_34,RTX,,watchlist,5.0
user_34,SPG,,comparison,8.0
user_34,SZGC,,research,3.0
user_34,TXZG,,view,5.0
user_34,O,,view,5.0
user_34,DNAI,,watchlist,4.0
user_34,TFC,,watchlist,9.0
user_34,IPG,,watchlist,6.0
user_34,EMR,,comparison,7.0
user_34,EPUAG,,view,5.0
user_34,EXC,,watchlist,8.0
user_34,VMT,,research,4.0
user_34,OISCT,,watchlist,6.0
user_35,NEE,,research,10.0
user_35,LON,,comparison,7.0
user_35,VLOO,,research,6.0
user_35,SDFCL,,view,4.0
user_35,QWZS,,comparison,9.0
user_35,PFE,,comparison,6.0
user_35,URYZT,,view,10.0
user_35,FDX,,comparison,1.0
user_35,XQCSK,,watchlist,8.0
user_35,CYRYK,,comparison,5.0
user_35,KWX,,view,4.0
user_35,KMI,,watchlist,2.0
user_35,UJYLJ,,watchlist,4.0
user_35,ECTQL,,research,8.0
user_35,MUTL,,watchlist,8.0
user_36,WFJL,,view,5.0
user_36,JDCEN,,comparison,2.0
user_36,INTC,,view,1.0
user_36,OKSO,,watchlist,4.0
user_36,HINX,,view,7.0
user_36,SJGKO,,watchlist,1.0
user_36,NPVDG,,view,3.0
user_36,UIQB,,watchlist,6.0
user_36,OMC,,comparison,6.0
user_36,ITW,,watchlist,10.0
user_36,NJWOG,,watchlist,2.0
user_36,BUZT,,view,5.0
user_36,AEP,,research,7.0
user_36,TKO,,comparison,4.0
user_36,KLMZ,,view,5.0
user_37,IGOFF,,research,2.0
user_37,YLGFI,,research,9.0
user_37,TSM,,view,1.0
user_37,ES,,research,7.0
user_37,OLK,,watchlist,1.0
user_37,OYLZ,,research,1.0
user_37,IXOE,,view,9.0
user_37,UCV,,research,1.0
user_37,DWK,,comparison,5.0
user_37,TFC,,comparison,2.0
user_37,WFC,,watchlist,1.0
user_37,ZNYV,,view,4.0
user_37,LMT,,research,3.0
user_37,DKU,,view,6.0
user_37,HENR,,watchlist,9.0
user_38,BA,,view,2.0
user_38,OUBCT,,view,4.0
user_38,PPG,,watchlist,7.0
user_38,WZA,,comparison,9.0
user_38,VVNQL,,view,9.0
user_38,PFE,,view,7.0
user_38,ZMZ,,research,6.0
user_38,UZMXP,,comparison,4.0
user_38,NJT,,view,9.0
user_38,TGT,,view,7.0
user_38,GWH,,research,10.0
user_38,MRK,,view,4.0
user_38,RBZ,,comparison,1.0
user_38,AEP,,view,7.0
user_38,EZM,,comparison,4.0
user_39,ATVI,,comparison,10.0
user_39,XDO,,watchlist,10.0
user_39,JUGLU,,comparison,4.0
user_39,ES,,comparison,2.0
user_39,UQL,,research,3.0
user_39,ISRG,,research,8.0
user_39,KQE,,research,6.0
user_39,XPUOV,,view,9.0
user_39,GRFS,,research,2.0
user_39,EPAGW,,research,9.0
user_39,UPPVV,,watchlist,5.0
user_39,TMI,,watchlist,4.0
user_39,TPG,,view,3.0
user_39,VHMC,,comparison,10.0
user_39,ZZQGI,,research,1.0
user_40,VJQKW,,comparison,8.0
user_40,XJNVJ,,watchlist,6.0
user_40,ES,,watchlist,1.0
user_40,LRYD,,view,2.0
user_40,KZZG,,research,2.0
user_40,DOW,,comparison,7.0
user_40,SZGC,,research,6.0
user_40,RFKQ,,research,2.0
user_40,EKJ,,watchlist,10.0
user_40,HPP,,comparison,3.0
user_40,EPUAG,,comparison,6.0
user_40,DKU,,watchlist,10.0
user_40,KWX,,comparison,10.0
user_40,XTBFU,,view,4.0
user_40,DEALX,,research,4.0
user_41,FVBY,,watchlist,6.0
user_41,YLGFI,,research,5.0
user_41,ZUH,,watchlist,9.0
user_41,UHXUP,,research,3.0
user_41,YBE,,watchlist,1.0
user_41,XVZJ,,comparison,8.0
user_41,ISWG,,research,9.0
user_41,LGHDG,,research,6.0
user_41,DNDA,,watchlist,2.0
user_41,MDT,,view,8.0
user_41,XXVS,,view,8.0
user_41,JZKZ,,view,7.0
user_41,NEHP,,comparison,2.0
user_41,EMMU,,research,3.0
user_41,FCTAE,,comparison,8.0
user_42,T,,watchlist,1.0
user_42,SHW,,comparison,3.0
user_42,YNVW,,view,3.0
user_42,HINX,,watchlist,9.0
user_42,DFNVK,,watchlist,2.0
user_42,SVVX,,watchlist,7.0
user_42,VOM,,watchlist,4.0
user_42,UNP,,comparison,4.0
user_42,SZGC,,watchlist,1.0
user_42,GOOG,,view,7.0
user_42,NKE,,view,10.0
user_42,OHOQP,,comparison,5.0
user_42,V,,research,5.0
user_42,OIYPL,,view,5.0
user_42,TPRQO,,watchlist,9.0
user_43,AIAA,,research,10.0
user_43,CYACE,,research,3.0
user_43,QCVAT,,comparison,10.0
user_43,RFKQ,,watchlist,2.0
user_43,IFK,,view,10.0
user_43,WUS,,research,2.0
user_43,OPQX,,view,10.0
user_43,LBJ,,view,9.0
user_43,NSR,,comparison,1.0
user_43,OXY,,view,4.0
user_43,MTU,,comparison,3.0
user_43,HMOEI,,comparison,10.0
user_43,ZZQGI,,view,8.0
user_43,KLMZ,,watchlist,7.0
user_43,CAT,,watchlist,2.0
user_44,RVRGC,,research,5.0
user_44,BRK.B,,view,8.0
user_44,APD,,view,10.0
user_44,HDW,,comparison,5.0
user_44,BQGS,,watchlist,4.0
user_44,ICFLV,,research,9.0
user_44,GRFS,,research,3.0
user_44,PXYZ,,comparison,1.0
user_44,KVF,,research,10.0
user_44,EMR,,comparison,1.0
user_44,LFSE,,research,3.0
user_44,QRI,,watchlist,3.0
user_44,CKFRK,,research,8.0
user_44,OIYPL,,view,9.0
user_44,HENR,,watchlist,4.0
user_45,VJQKW,,comparison,4.0
user_45,WCN,,watchlist,9.0
user_45,EBAY,,comparison,8.0
user_45,IJZSU,,view,6.0
user_45,VYVDR,,view,4.0
user_45,SDFCL,,research,7.0
user_45,WMT,,research,9.0
user_45,GE,,research,3.0
user_45,LGJU,,watchlist,1.0
user_45,YHT,,view,9.0
user_45,XXVS,,view,1.0
user_45,AAPL,,comparison,8.0
user_45,QRI,,view,3.0
user_45,OBQDN,,watchlist,9.0
user_45,MS,,comparison,6.0
user_46,NVDA,,comparison,5.0
user_46,WAN,,comparison,8.0
user_46,XRCK,,watchlist,7.0
user_46,AXP,,comparison,10.0
user_46,BXFR,,comparison,5.0
user_46,AMT,,comparison,1.0
user_46,MJL,,comparison,10.0
user_46,IFK,,comparison,10.0
user_46,RECIK,,watchlist,1.0
user_46,NFLX,,comparison,6.0
user_46,DNDA,,watchlist,9.0
user_46,OGVPW,,view,4.0
user_46,RGZB,,watchlist,10.0
user_46,EQIX,,comparison,3.0
user_46,WIAGN,,comparison,8.0
user_47,UMW,,comparison,7.0
user_47,XRCK,,comparison,5.0
user_47,UPPVV,,research,8.0
user_47,AXP,,comparison,3.0
user_47,BWMH,,comparison,2.0
user_47,XFWW,,view,5.0
user_47,HIIF,,watchlist,6.0
user_47,LPVFH,,comparison,4.0
user_47,VYBXU,,research,4.0
user_47,ABBV,,watchlist,1.0
user_47,XQCSK,,watchlist,8.0
user_47,BAC,,research,5.0
user_47,CKFRK,,comparison,3.0
user_47,OZXRI,,view,8.0
user_47,ECTQL,,research,8.0
user_48,WFJL,,comparison,6.0
user_48,JDCEN,,view,9.0
user_48,HSJAW,,research,8.0
user_48,QSWIN,,view,5.0
user_48,ZUH,,watchlist,8.0
user_48,GE,,view,10.0
user_48,ETN,,view,7.0
user_48,LJAH,,watchlist,2.0
user_48,EGI,,watchlist,9.0
user_48,QHKO,,view,3.0
user_48,VQV,,comparison,1.0
user_48,PSKQ,,research,10.0
user_48,ENO,,comparison,3.0
user_48,IQCKM,,research,9.0
user_48,SCZG,,research,10.0
user_49,EBAY,,research,10.0
user_49,XDO,,watchlist,1.0
user_49,GIO,,view,3.0
user_49,MRK,,research,1.0
user_49,XEL,,view,6.0
user_49,XEBDE,,comparison,10.0
user_49,QTIZ,,comparison,2.0
user_49,WFC,,view,10.0
user_49,XTBFU,,view,1.0
user_49,MPC,,comparison,2.0
user_49,MJL,,comparison,7.0
user_49,V,,research,2.0
user_49,CSN,,watchlist,8.0
user_49,HENR,,comparison,6.0
user_49,AVY,,research,10.0
user_50,SHVJ,,research,5.0
user_50,FKON,,comparison,7.0
user_50,WAN,,research,8.0
user_50,YNVW,,view,8.0
user_50,EBAY,,view,1.0
user_50,QWZS,,watchlist,2.0
user_50,HIIF,,comparison,1.0
user_50,CMI,,research,3.0
user_50,MA,,view,7.0
user_50,GOOG,,watchlist,1.0
user_50,SBUX,,comparison,3.0
user_50,MMGCG,,view,10.0
user_50,FGVCB,,comparison,4.0
user_50,KLMZ,,view,1.0
user_50,SCE,,view,7.0
user_51,OKSO,,view,4.0
user_51,WFJL,,view,1.0
user_51,DLR,,watchlist,7.0
user_51,TSM,,watchlist,2.0
user_51,VYVDR,,research,7.0
user_51,DKHI,,research,3.0
user_51,XUXK,,watchlist,2.0
user_51,LVDC,,watchlist,7.0
user_51,DOW,,watchlist,5.0
user_51,SPG,,watchlist,5.0
user_51,URPHQ,,research,2.0
user_51,SAL,,view,4.0
user_51,EA,,research,2.0
user_51,VUWQA,,view,8.0
user_51,QHZF,,comparison,5.0
user_52,WFJL,,view,1.0
user_52,ASJK,,watchlist,10.0
user_52,OYLZ,,research,4.0
user_52,NUE,,watchlist,7.0
user_52,MRK,,watchlist,7.0
user_52,ZEENN,,comparison,9.0
user_52,GOOG,,research,6.0
user_52,RQTC,,research,9.0
user_52,QTIZ,,view,9.0
user_52,KXHVT,,research,8.0
user_52,PNC,,research,3.0
user_52,KMI,,view,2.0
user_52,DVRPZ,,comparison,5.0
user_52,BLK,,view,10.0
user_52,HKX,,watchlist,9.0
user_53,NVDA,,research,3.0
user_53,APD,,comparison,9.0
user_53,WCN,,watchlist,6.0
user_53,UMW,,research,7.0
user_53,LOW,,view,1.0
user_53,NULX,,research,1.0
user_53,AMT,,view,6.0
user_53,ISRG,,view,6.0
user_53,NUE,,research,7.0
user_53,RFXYZ,,view,1.0
user_53,VSQF,,watchlist,5.0
user_53,GOOG,,watchlist,6.0
user_53,UNHA,,view,5.0
user_53,FGHL,,watchlist,6.0
user_53,DEALX,,research,7.0
user_54,TWIRA,,watchlist,9.0
user_54,TPRQO,,view,8.0
user_54,MFC,,view,9.0
user_54,UQL,,watchlist,7.0
user_54,GE,,view,9.0
user_54,WMT,,view,4.0
user_54,PXYZ,,comparison,6.0
user_54,SO,,view,9.0
user_54,HIIL,,watchlist,1.0
user_54,PNC,,research,9.0
user_54,TMI,,view,5.0
user_54,EXC,,comparison,10.0
user_54,PSA,,view,5.0
user_54,YDBPP,,watchlist,8.0
user_54,MZIH,,comparison,2.0
user_55,SHL,,watchlist,9.0
user_55,YNVW,,watchlist,8.0
user_55,IGOFF,,comparison,4.0
user_55,JUGLU,,research,5.0
user_55,WEC,,research,2.0
user_55,SO,,watchlist,3.0
user_55,DHIV,,comparison,6.0
user_55,EJIPH,,research,5.0
user_55,XEBDE,,view,6.0
